From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)
A0A175VQV0	A0A175VQV0	unreviewed	A0A175VQV0_9PEZI	Chromatin modification-related protein	MMYC01_210160	Madurella mycetomatis	548	chromatin [GO:0000785]; nucleus [GO:0005634]; metal ion binding [GO:0046872]; chromatin organization [GO:0006325]
A0A175VTN5	A0A175VTN5	unreviewed	A0A175VTN5_9PEZI	N-acetyltransferase domain-containing protein	MMYC01_209939	Madurella mycetomatis	206	acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]
A0A175W3S0	A0A175W3S0	unreviewed	A0A175W3S0_9PEZI	inorganic diphosphatase (EC 3.6.1.1)	MMYC01_205040	Madurella mycetomatis	427	cytoplasm [GO:0005737]; inorganic diphosphate phosphatase activity [GO:0004427]; magnesium ion binding [GO:0000287]; phosphate-containing compound metabolic process [GO:0006796]
A0A175VT37	A0A175VT37	unreviewed	A0A175VT37_9PEZI	non-specific serine/threonine protein kinase (EC 2.7.11.1)	MMYC01_210286	Madurella mycetomatis	717	ATP binding [GO:0005524]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674]; phosphorylation [GO:0016310]
A0A175WEU6	A0A175WEU6	unreviewed	A0A175WEU6_9PEZI	NAD(P)H azoreductase	MMYC01_201501	Madurella mycetomatis	310	
A0A175W3B2	A0A175W3B2	unreviewed	A0A175W3B2_9PEZI	Cell differentiation protein rcd1	MMYC01_205513	Madurella mycetomatis	356	CCR4-NOT complex [GO:0030014]; mRNA catabolic process [GO:0006402]
A0A175VWN9	A0A175VWN9	unreviewed	A0A175VWN9_9PEZI	DUF676 domain-containing protein	MMYC01_200440 MMYC01_207090	Madurella mycetomatis	598	
A0A175WDT8	A0A175WDT8	unreviewed	A0A175WDT8_9PEZI	Uncharacterized protein	MMYC01_201818	Madurella mycetomatis	425	membrane [GO:0016020]
A0A175W0Y4	A0A175W0Y4	unreviewed	A0A175W0Y4_9PEZI	homogentisate 1,2-dioxygenase (EC 1.13.11.5)	MMYC01_207209	Madurella mycetomatis	473	homogentisate 1,2-dioxygenase activity [GO:0004411]; metal ion binding [GO:0046872]; L-phenylalanine catabolic process [GO:0006559]; tyrosine metabolic process [GO:0006570]
A0A175WG74	A0A175WG74	unreviewed	A0A175WG74_9PEZI	Heat shock factor protein	MMYC01_200752	Madurella mycetomatis	735	nucleus [GO:0005634]; DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]
A0A175WD23	A0A175WD23	unreviewed	A0A175WD23_9PEZI	5'-nucleotidase	MMYC01_203086	Madurella mycetomatis	559	cellular anatomical entity [GO:0110165]; metal ion binding [GO:0046872]; nucleotidase activity [GO:0008252]; nucleotide binding [GO:0000166]; nucleotide catabolic process [GO:0009166]
A0A175VZ85	A0A175VZ85	unreviewed	A0A175VZ85_9PEZI	HNH nuclease domain-containing protein	MMYC01_206511	Madurella mycetomatis	431	
A0A175WI45	A0A175WI45	unreviewed	A0A175WI45_9PEZI	GPI-anchored CFEM domain protein A	MMYC01_201210	Madurella mycetomatis	205	side of membrane [GO:0098552]
A0A175VPY8	A0A175VPY8	unreviewed	A0A175VPY8_9PEZI	Uncharacterized protein	MMYC01_210158	Madurella mycetomatis	578	
A0A175VSU0	A0A175VSU0	unreviewed	A0A175VSU0_9PEZI	Reticulocyte-binding protein 2 a	MMYC01_209452	Madurella mycetomatis	588	nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]
A0A175W754	A0A175W754	unreviewed	A0A175W754_9PEZI	L-sorbose 1-dehydrogenase	MMYC01_204697	Madurella mycetomatis	603	flavin adenine dinucleotide binding [GO:0050660]; oxidoreductase activity, acting on CH-OH group of donors [GO:0016614]
A0A175W6P9	A0A175W6P9	unreviewed	A0A175W6P9_9PEZI	Uncharacterized protein	MMYC01_203685	Madurella mycetomatis	87	membrane [GO:0016020]
A0A175W494	A0A175W494	unreviewed	A0A175W494_9PEZI	Eukaryotic translation initiation factor 6	MMYC01_204964 MMYC01_210533	Madurella mycetomatis	520	
A0A175VR99	A0A175VR99	unreviewed	A0A175VR99_9PEZI	Formyl-CoA:oxalate CoA-transferase	MMYC01_209430	Madurella mycetomatis	649	transferase activity [GO:0016740]
A0A175WG53	A0A175WG53	unreviewed	A0A175WG53_9PEZI	Putative thiol methyltransferase 2	MMYC01_201226	Madurella mycetomatis	273	S-adenosylmethionine-dependent methyltransferase activity [GO:0008757]; methylation [GO:0032259]
A0A175W321	A0A175W321	unreviewed	A0A175W321_9PEZI	Intradiol ring-cleavage dioxygenases domain-containing protein	MMYC01_206972	Madurella mycetomatis	372	ferric iron binding [GO:0008199]; oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen [GO:0016702]; cellular aromatic compound metabolic process [GO:0006725]
A0A175WDG4	A0A175WDG4	unreviewed	A0A175WDG4_9PEZI	Rho-related BTB domain-containing protein 3	MMYC01_203896	Madurella mycetomatis	251	
A0A175VR91	A0A175VR91	unreviewed	A0A175VR91_9PEZI	Ceramide very long chain fatty acid hydroxylase (EC 1.-.-.-)	MMYC01_201202 MMYC01_209532	Madurella mycetomatis	374	endoplasmic reticulum membrane [GO:0005789]; fatty acid alpha-hydroxylase activity [GO:0080132]; heme binding [GO:0020037]; iron ion binding [GO:0005506]; fatty acid biosynthetic process [GO:0006633]
A0A175WB89	A0A175WB89	unreviewed	A0A175WB89_9PEZI	DNA polymerase V	MMYC01_202933	Madurella mycetomatis	1010	nucleolus [GO:0005730]; DNA binding [GO:0003677]; regulation of DNA-templated transcription [GO:0006355]
A0A175VVG8	A0A175VVG8	unreviewed	A0A175VVG8_9PEZI	ATP-dependent zinc metalloprotease FtsH 2	MMYC01_208330	Madurella mycetomatis	462	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; metallopeptidase activity [GO:0008237]; proteolysis [GO:0006508]
A0A175VY30	A0A175VY30	unreviewed	A0A175VY30_9PEZI	Uncharacterized protein	MMYC01_207905	Madurella mycetomatis	1076	
A0A175VZS9	A0A175VZS9	unreviewed	A0A175VZS9_9PEZI	Phosphate transporter	MMYC01_207143	Madurella mycetomatis	580	membrane [GO:0016020]; inorganic phosphate transmembrane transporter activity [GO:0005315]; symporter activity [GO:0015293]; phosphate ion transport [GO:0006817]
A0A175VV54	A0A175VV54	unreviewed	A0A175VV54_9PEZI	Grixazone synthase	MMYC01_208529	Madurella mycetomatis	387	monooxygenase activity [GO:0004497]
A0A175WD48	A0A175WD48	unreviewed	A0A175WD48_9PEZI	Oligosaccharide translocation protein RFT1	MMYC01_202193	Madurella mycetomatis	573	endoplasmic reticulum membrane [GO:0005789]; dolichol-linked oligosaccharide biosynthetic process [GO:0006488]
A0A175VPP0	A0A175VPP0	unreviewed	A0A175VPP0_9PEZI	Heterokaryon incompatibility domain-containing protein	MMYC01_210028	Madurella mycetomatis	572	
A0A175VSU5	A0A175VSU5	unreviewed	A0A175VSU5_9PEZI	CHK kinase-like domain-containing protein	MMYC01_208548	Madurella mycetomatis	288	
A0A175VNC6	A0A175VNC6	unreviewed	A0A175VNC6_9PEZI	Methylated-DNA--protein-cysteine methyltransferase (EC 2.1.1.63) (6-O-methylguanine-DNA methyltransferase) (O-6-methylguanine-DNA-alkyltransferase)	MMYC01_210309	Madurella mycetomatis	142	methylated-DNA-[protein]-cysteine S-methyltransferase activity [GO:0003908]; DNA repair [GO:0006281]; methylation [GO:0032259]
A0A175WGK5	A0A175WGK5	unreviewed	A0A175WGK5_9PEZI	Putative transporter mfs2	MMYC01_201519	Madurella mycetomatis	532	membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]
A0A175WJX6	A0A175WJX6	unreviewed	A0A175WJX6_9PEZI	Nucleolar complex protein 2	MMYC01_200258	Madurella mycetomatis	789	nucleus [GO:0005634]
A0A175VX06	A0A175VX06	unreviewed	A0A175VX06_9PEZI	Esterase LovG	MMYC01_208640	Madurella mycetomatis	276	
A0A175W2L6	A0A175W2L6	unreviewed	A0A175W2L6_9PEZI	Nicotianamine synthase 2	MMYC01_205945	Madurella mycetomatis	345	nicotianamine synthase activity [GO:0030410]; S-adenosylmethionine-dependent methyltransferase activity [GO:0008757]; nicotianamine biosynthetic process [GO:0030418]
A0A175WGG8	A0A175WGG8	unreviewed	A0A175WGG8_9PEZI	Lysophospholipase (EC 3.1.1.5)	MMYC01_200623	Madurella mycetomatis	651	lysophospholipase activity [GO:0004622]; phosphatidyl phospholipase B activity [GO:0102545]; phospholipid catabolic process [GO:0009395]
A0A175W9J7	A0A175W9J7	unreviewed	A0A175W9J7_9PEZI	Reticulocyte-binding protein 2 a	MMYC01_203620	Madurella mycetomatis	297	
A0A175W5H7	A0A175W5H7	unreviewed	A0A175W5H7_9PEZI	Protein ELC	MMYC01_205074	Madurella mycetomatis	558	endosome [GO:0005768]; establishment of protein localization to vacuole [GO:0072666]; protein modification process [GO:0036211]; protein transport [GO:0015031]; ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway [GO:0043162]; vacuolar transport [GO:0007034]
A0A175WHZ2	A0A175WHZ2	unreviewed	A0A175WHZ2_9PEZI	Putative 2-dehydropantoate 2-reductase	MMYC01_200843	Madurella mycetomatis	361	2-dehydropantoate 2-reductase activity [GO:0008677]; pantothenate biosynthetic process [GO:0015940]
A0A175W577	A0A175W577	unreviewed	A0A175W577_9PEZI	Calcium-binding protein NCS-1	MMYC01_204856	Madurella mycetomatis	191	calcium ion binding [GO:0005509]
A0A175W3M8	A0A175W3M8	unreviewed	A0A175W3M8_9PEZI	Small ribosomal subunit protein uS15 N-terminal domain-containing protein	MMYC01_206488	Madurella mycetomatis	151	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
A0A175WE45	A0A175WE45	unreviewed	A0A175WE45_9PEZI	Laminin subunit beta-4	MMYC01_200941	Madurella mycetomatis	386	
A0A175W400	A0A175W400	unreviewed	A0A175W400_9PEZI	Splicing factor U2AF subunit (U2 snRNP auxiliary factor large subunit)	MMYC01_206489	Madurella mycetomatis	542	nucleus [GO:0005634]; RNA binding [GO:0003723]; mRNA processing [GO:0006397]; RNA splicing [GO:0008380]
A0A175WB23	A0A175WB23	unreviewed	A0A175WB23_9PEZI	Putative xylitol oxidase	MMYC01_203911	Madurella mycetomatis	755	FAD binding [GO:0071949]; oxidoreductase activity, acting on the CH-OH group of donors, oxygen as acceptor [GO:0016899]
A0A175WHU4	A0A175WHU4	unreviewed	A0A175WHU4_9PEZI	Non-histone protein 10	MMYC01_200271	Madurella mycetomatis	304	nucleus [GO:0005634]; DNA binding [GO:0003677]
A0A175VYH8	A0A175VYH8	unreviewed	A0A175VYH8_9PEZI	Uncharacterized protein	MMYC01_207319	Madurella mycetomatis	1077	
A0A175WDU8	A0A175WDU8	unreviewed	A0A175WDU8_9PEZI	Calpain-D	MMYC01_201839	Madurella mycetomatis	1108	calcium-dependent cysteine-type endopeptidase activity [GO:0004198]; DNA binding [GO:0003677]; proteolysis [GO:0006508]
A0A175W760	A0A175W760	unreviewed	A0A175W760_9PEZI	Meiotic expression up-regulated protein 26	MMYC01_203725	Madurella mycetomatis	682	
A0A175WAJ9	A0A175WAJ9	unreviewed	A0A175WAJ9_9PEZI	Structural maintenance of chromosomes protein	MMYC01_203835	Madurella mycetomatis	1513	chromosome [GO:0005694]; nucleus [GO:0005634]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; cell division [GO:0051301]; chromosome organization [GO:0051276]
A0A175WGU9	A0A175WGU9	unreviewed	A0A175WGU9_9PEZI	Cytoplasmic dynein 1 intermediate chain 2	MMYC01_200669	Madurella mycetomatis	692	
A0A175VRI3	A0A175VRI3	unreviewed	A0A175VRI3_9PEZI	Uracil phosphoribosyltransferase	MMYC01_209445	Madurella mycetomatis	666	glycosyltransferase activity [GO:0016757]
A0A175W7I8	A0A175W7I8	unreviewed	A0A175W7I8_9PEZI	Uncharacterized protein	MMYC01_203224	Madurella mycetomatis	93	
A0A175VR17	A0A175VR17	unreviewed	A0A175VR17_9PEZI	Para-nitrophenol 4-monooxygenase	MMYC01_210220	Madurella mycetomatis	420	FAD binding [GO:0071949]; monooxygenase activity [GO:0004497]; biosynthetic process [GO:0009058]
A0A175W4L7	A0A175W4L7	unreviewed	A0A175W4L7_9PEZI	26S proteasome complex subunit SEM1	MMYC01_206015	Madurella mycetomatis	97	nucleus [GO:0005634]; proteasome regulatory particle, lid subcomplex [GO:0008541]; double-strand break repair via homologous recombination [GO:0000724]; mRNA export from nucleus [GO:0006406]; proteasome assembly [GO:0043248]
A0A175WFH7	A0A175WFH7	unreviewed	A0A175WFH7_9PEZI	DNA-directed RNA polymerase I subunit rpa49	MMYC01_201171	Madurella mycetomatis	442	DNA-directed RNA polymerase complex [GO:0000428]; nucleolus [GO:0005730]; DNA binding [GO:0003677]; DNA-templated transcription [GO:0006351]
A0A175W3J4	A0A175W3J4	unreviewed	A0A175W3J4_9PEZI	6-hydroxynicotinate 3-monooxygenase	MMYC01_205109	Madurella mycetomatis	493	FAD binding [GO:0071949]; monooxygenase activity [GO:0004497]; biosynthetic process [GO:0009058]
A0A175VZT4	A0A175VZT4	unreviewed	A0A175VZT4_9PEZI	3',5'-cyclic-nucleotide phosphodiesterase	MMYC01_207847	Madurella mycetomatis	635	3',5'-cyclic-AMP phosphodiesterase activity [GO:0004115]; cAMP catabolic process [GO:0006198]
A0A175W9B5	A0A175W9B5	unreviewed	A0A175W9B5_9PEZI	Uncharacterized protein	MMYC01_203034 MMYC01_204367	Madurella mycetomatis	311	
A0A175WH73	A0A175WH73	unreviewed	A0A175WH73_9PEZI	Uncharacterized protein	MMYC01_201786	Madurella mycetomatis	894	
A0A175VTY3	A0A175VTY3	unreviewed	A0A175VTY3_9PEZI	Scytalone dehydratase	MMYC01_208144	Madurella mycetomatis	172	scytalone dehydratase activity [GO:0030411]; melanin metabolic process [GO:0006582]
A0A175WC58	A0A175WC58	unreviewed	A0A175WC58_9PEZI	Holocytochrome c-type synthase (EC 4.4.1.17)	MMYC01_201882	Madurella mycetomatis	342	mitochondrial inner membrane [GO:0005743]; holocytochrome-c synthase activity [GO:0004408]; metal ion binding [GO:0046872]
A0A175VQH3	A0A175VQH3	unreviewed	A0A175VQH3_9PEZI	Pyrethroid hydrolase	MMYC01_210321	Madurella mycetomatis	259	hydrolase activity [GO:0016787]
A0A175VZL9	A0A175VZL9	unreviewed	A0A175VZL9_9PEZI	Heterokaryon incompatibility protein 6, OR allele	MMYC01_207282	Madurella mycetomatis	802	
A0A175VPG9	A0A175VPG9	unreviewed	A0A175VPG9_9PEZI	Sodium channel protein 60E	MMYC01_209584	Madurella mycetomatis	307	
A0A175VPD6	A0A175VPD6	unreviewed	A0A175VPD6_9PEZI	Large ribosomal subunit protein uL15/eL18 domain-containing protein	MMYC01_210190	Madurella mycetomatis	184	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
A0A175WAS6	A0A175WAS6	unreviewed	A0A175WAS6_9PEZI	Uncharacterized protein	MMYC01_205002	Madurella mycetomatis	158	extracellular region [GO:0005576]
A0A175VTL6	A0A175VTL6	unreviewed	A0A175VTL6_9PEZI	Thioredoxin	MMYC01_208187	Madurella mycetomatis	115	
A0A175W9G6	A0A175W9G6	unreviewed	A0A175W9G6_9PEZI	HpcH/HpaI aldolase/citrate lyase domain-containing protein	MMYC01_202851	Madurella mycetomatis	266	catalytic activity [GO:0003824]
A0A175VU25	A0A175VU25	unreviewed	A0A175VU25_9PEZI	Cytohesin-4	MMYC01_209253	Madurella mycetomatis	1585	guanyl-nucleotide exchange factor activity [GO:0005085]; regulation of ARF protein signal transduction [GO:0032012]
A0A175VN60	A0A175VN60	unreviewed	A0A175VN60_9PEZI	Mitochondrial outer membrane protein OM14 C-terminal domain-containing protein	MMYC01_210485	Madurella mycetomatis	241	mitochondrial outer membrane [GO:0005741]; nascent polypeptide-associated complex binding [GO:1990593]
A0A175WH65	A0A175WH65	unreviewed	A0A175WH65_9PEZI	Trichodiene oxygenase	MMYC01_200639	Madurella mycetomatis	540	heme binding [GO:0020037]; iron ion binding [GO:0005506]; monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]
A0A175WI47	A0A175WI47	unreviewed	A0A175WI47_9PEZI	Peroxisomal biogenesis factor 19	MMYC01_200315 MMYC01_201153	Madurella mycetomatis	315	peroxisome [GO:0005777]
A0A175VPF4	A0A175VPF4	unreviewed	A0A175VPF4_9PEZI	Uncharacterized protein	MMYC01_210206	Madurella mycetomatis	349	
A0A150ASM5	A0A150ASM5	unreviewed	A0A150ASM5_9PEZI	Ataxin-10 domain-containing protein	MMYC01_200031	Madurella mycetomatis	1022	
A0A175WCP2	A0A175WCP2	unreviewed	A0A175WCP2_9PEZI	6-hydroxy-D-nicotine oxidase	MMYC01_203075	Madurella mycetomatis	484	FAD binding [GO:0071949]; oxidoreductase activity [GO:0016491]
A0A175WF78	A0A175WF78	unreviewed	A0A175WF78_9PEZI	54S ribosomal protein yml6, mitochondrial	MMYC01_200679	Madurella mycetomatis	317	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
A0A175WEU2	A0A175WEU2	unreviewed	A0A175WEU2_9PEZI	Transcriptional regulator Medusa	MMYC01_201711	Madurella mycetomatis	775	
A0A175VPV1	A0A175VPV1	unreviewed	A0A175VPV1_9PEZI	Putative acetyltransferase OgpAT	MMYC01_210459	Madurella mycetomatis	210	acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]
A0A175VX84	A0A175VX84	unreviewed	A0A175VX84_9PEZI	Pyruvate decarboxylase (EC 4.1.1.1)	MMYC01_207450	Madurella mycetomatis	700	magnesium ion binding [GO:0000287]; pyruvate decarboxylase activity [GO:0004737]; thiamine pyrophosphate binding [GO:0030976]
A0A175W983	A0A175W983	unreviewed	A0A175W983_9PEZI	Uncharacterized protein	MMYC01_204136	Madurella mycetomatis	466	
A0A175WHU7	A0A175WHU7	unreviewed	A0A175WHU7_9PEZI	MARVEL domain-containing protein	MMYC01_200482	Madurella mycetomatis	332	membrane [GO:0016020]
A0A175W7V8	A0A175W7V8	unreviewed	A0A175W7V8_9PEZI	C2H2-type domain-containing protein	MMYC01_203322	Madurella mycetomatis	345	regulation of DNA-templated transcription [GO:0006355]
A0A175WDV4	A0A175WDV4	unreviewed	A0A175WDV4_9PEZI	Beta-xylanase (EC 3.2.1.8)	MMYC01_201819	Madurella mycetomatis	378	extracellular region [GO:0005576]; endo-1,4-beta-xylanase activity [GO:0031176]; xylan catabolic process [GO:0045493]
A0A175W417	A0A175W417	unreviewed	A0A175W417_9PEZI	Uncharacterized protein	MMYC01_206234	Madurella mycetomatis	188	
A0A175WB86	A0A175WB86	unreviewed	A0A175WB86_9PEZI	Putative histone deacetylase complex subunit cti6	MMYC01_202095	Madurella mycetomatis	627	metal ion binding [GO:0046872]
A0A175VT80	A0A175VT80	unreviewed	A0A175VT80_9PEZI	Uncharacterized protein	MMYC01_209938	Madurella mycetomatis	451	
A0A175WAS9	A0A175WAS9	unreviewed	A0A175WAS9_9PEZI	Putative transporter mfs2	MMYC01_203838	Madurella mycetomatis	642	membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]
A0A175WG23	A0A175WG23	unreviewed	A0A175WG23_9PEZI	E3 ubiquitin-protein ligase UHRF1	MMYC01_201663	Madurella mycetomatis	394	nucleus [GO:0005634]
A0A175VP94	A0A175VP94	unreviewed	A0A175VP94_9PEZI	Cytochrome P450 3A24	MMYC01_210507	Madurella mycetomatis	569	membrane [GO:0016020]; heme binding [GO:0020037]; iron ion binding [GO:0005506]; monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]
A0A175W270	A0A175W270	unreviewed	A0A175W270_9PEZI	Gastricsin	MMYC01_206714	Madurella mycetomatis	330	aspartic-type endopeptidase activity [GO:0004190]; proteolysis [GO:0006508]
A0A175VZI4	A0A175VZI4	unreviewed	A0A175VZI4_9PEZI	Phosphatidate phosphatase APP1	MMYC01_207840	Madurella mycetomatis	763	phosphatidate phosphatase activity [GO:0008195]
A0A175W300	A0A175W300	unreviewed	A0A175W300_9PEZI	Protein YTP1	MMYC01_206125	Madurella mycetomatis	497	membrane [GO:0016020]
A0A175W587	A0A175W587	unreviewed	A0A175W587_9PEZI	peptidylprolyl isomerase (EC 5.2.1.8)	MMYC01_204847 MMYC01_207331	Madurella mycetomatis	113	peptidyl-prolyl cis-trans isomerase activity [GO:0003755]
A0A175VW14	A0A175VW14	unreviewed	A0A175VW14_9PEZI	Uncharacterized protein	MMYC01_205895	Madurella mycetomatis	236	
A0A175WAD4	A0A175WAD4	unreviewed	A0A175WAD4_9PEZI	Putative endo-beta-1,4-glucanase D	MMYC01_203810 MMYC01_203812	Madurella mycetomatis	307	extracellular region [GO:0005576]; cellulose binding [GO:0030248]; carbohydrate metabolic process [GO:0005975]
A0A175W5V2	A0A175W5V2	unreviewed	A0A175W5V2_9PEZI	Golgi apparatus membrane protein TVP23	MMYC01_204370	Madurella mycetomatis	191	Golgi membrane [GO:0000139]
A0A175VZQ6	A0A175VZQ6	unreviewed	A0A175VZQ6_9PEZI	40S ribosomal protein S27	MMYC01_206515	Madurella mycetomatis	82	ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
A0A175WEH1	A0A175WEH1	unreviewed	A0A175WEH1_9PEZI	Uncharacterized protein	MMYC01_200928	Madurella mycetomatis	602	
