From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)
Q388N5	Q388N5	unreviewed	Q388N5_TRYB2	Glucosidase, putative (EC 3.2.1.20)	Tb10.05.0080	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	807	alpha-glucosidase activity [GO:0090599]; carbohydrate binding [GO:0030246]; hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]; maltose alpha-glucosidase activity [GO:0032450]; carbohydrate metabolic process [GO:0005975]; N-glycan processing [GO:0006491]
Q4GYK4	Q4GYK4	unreviewed	Q4GYK4_TRYB2	Uncharacterized protein	TB927.1.3710	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	126	
Q57UH2	Q57UH2	unreviewed	Q57UH2_TRYB2	69 kDa paraflagellar rod protein	Tb08.5H5.880 Tb08.5H5.890 Tb08.5H5.900 Tb08.5H5.910 Tb08.5H5.920 Tb927.8.4970 Tb927.8.4980 Tb927.8.4990 Tb927.8.5000 Tb927.8.5010	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	600	ciliary plasm [GO:0097014]; cilium [GO:0005929]; cytoplasm [GO:0005737]; nuclear lumen [GO:0031981]; paraflagellar rod [GO:0097740]; calmodulin binding [GO:0005516]; cilium-dependent cell motility [GO:0060285]; forward locomotion [GO:0043056]; motile cilium assembly [GO:0044458]
Q583G9	Q583G9	unreviewed	Q583G9_TRYB2	ATP pyrophosphate-lyase (Adenylyl cyclase)	Tb04.30O21.310 Tb927.4.3750	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	1274	membrane [GO:0016020]; adenylate cyclase activity [GO:0004016]; cAMP biosynthetic process [GO:0006171]; intracellular signal transduction [GO:0035556]
Q38F73	Q38F73	unreviewed	Q38F73_TRYB2	Uncharacterized protein	Tb09.160.3300	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	37	
Q381A3	Q381A3	reviewed	IFT22_TRYB2	Intraflagellar transport protein 22	IFT22 Tb11.01.8590	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	219	ciliary basal body [GO:0036064]; cilium [GO:0005929]; cytoplasm [GO:0005737]; endomembrane system [GO:0012505]; intraciliary transport particle B [GO:0030992]; motile cilium [GO:0031514]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; cilium assembly [GO:0060271]; intracellular protein transport [GO:0006886]
Q57WQ1	Q57WQ1	unreviewed	Q57WQ1_TRYB2	Uncharacterized protein	Tb07.27M11.830 Tb927.7.1490	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	246	membrane [GO:0016020]
Q585Q2	Q585Q2	unreviewed	Q585Q2_TRYB2	Polynucleotide kinase 3'-phosphatase, putative	Tb06.28P18.320 Tb927.6.1580	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	476	nucleus [GO:0005634]; ATP-dependent polydeoxyribonucleotide 5'-hydroxyl-kinase activity [GO:0046404]; double-stranded DNA binding [GO:0003690]; polynucleotide 3'-phosphatase activity [GO:0046403]; DNA repair [GO:0006281]; phosphorylation [GO:0016310]
Q586X9	Q586X9	unreviewed	Q586X9_TRYB2	Transcription elongation factor S-II, putative	28H13.140 Tb927.2.3580	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	467	nucleoplasm [GO:0005654]; nucleus [GO:0005634]; RNA polymerase III complex [GO:0005666]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; translation elongation factor activity [GO:0003746]; zinc ion binding [GO:0008270]; DNA-templated transcription elongation [GO:0006354]; regulation of DNA-templated transcription [GO:0006355]; termination of RNA polymerase III transcription [GO:0006386]
Q586B4	Q586B4	unreviewed	Q586B4_TRYB2	Uncharacterized protein	Tb06.4F7.110 Tb927.6.4160	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	437	
Q38DS7	Q38DS7	unreviewed	Q38DS7_TRYB2	ATP-dependent RNA helicase (EC 3.6.4.13)	Tb09.211.2300	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	795	membrane [GO:0016020]; nucleolus [GO:0005730]; nucleus [GO:0005634]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; helicase activity [GO:0004386]; RNA binding [GO:0003723]; nucleobase-containing compound metabolic process [GO:0006139]
Q387H4	Q387H4	unreviewed	Q387H4_TRYB2	Protein phosphatase 2C, putative (EC 3.1.3.16)	Tb11.03.0390	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	408	ciliary plasm [GO:0097014]; cytoplasm [GO:0005737]; glycosome [GO:0020015]; nucleoplasm [GO:0005654]; protein serine/threonine phosphatase complex [GO:0008287]; metal ion binding [GO:0046872]; myosin phosphatase activity [GO:0017018]; protein serine/threonine phosphatase activity [GO:0004722]; modulation of formation of structure involved in a symbiotic process [GO:0044145]; protein dephosphorylation [GO:0006470]; quorum sensing [GO:0009372]
Q389P9	Q389P9	unreviewed	Q389P9_TRYB2	Adenosine deaminase-like protein	Tb10.406.0070	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	618	nucleus [GO:0005634]; RNA binding [GO:0003723]; tRNA-specific adenosine deaminase activity [GO:0008251]; tRNA processing [GO:0008033]
Q38FL1	Q38FL1	unreviewed	Q38FL1_TRYB2	Uncharacterized protein	Tb09.160.1800	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	47	membrane [GO:0016020]
Q581E6	Q581E6	unreviewed	Q581E6_TRYB2	C-type lectin domain-containing protein	Tb06.28F21.390 Tb06.28F21.400 Tb927.6.370 Tb927.6.380	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	316	
Q38FS3	Q38FS3	unreviewed	Q38FS3_TRYB2	Uncharacterized protein	Tb09.160.1130	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	77	
Q57ZY8	Q57ZY8	unreviewed	Q57ZY8_TRYB2	AB hydrolase-1 domain-containing protein	Tb04.5E12.1160 Tb927.4.600	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	317	ciliary plasm [GO:0097014]; cytoplasm [GO:0005737]; nuclear lumen [GO:0031981]
Q57VV7	Q57VV7	unreviewed	Q57VV7_TRYB2	Uncharacterized protein	Tb05.29K2.760 Tb927.5.560	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	493	
Q388I3	Q388I3	unreviewed	Q388I3_TRYB2	Uncharacterized protein	Tb10.61.2620	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	460	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q57V85	Q57V85	unreviewed	Q57V85_TRYB2	Amino acid transporter 1, putative	Tb08.30P3.160 Tb927.8.7640	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	467	plasma membrane [GO:0005886]; amine transmembrane transporter activity [GO:0005275]; L-amino acid transmembrane transporter activity [GO:0015179]; amino acid transmembrane transport [GO:0003333]; amino acid transport [GO:0006865]
Q57W54	Q57W54	unreviewed	Q57W54_TRYB2	threonine--tRNA ligase (EC 6.1.1.3) (Threonyl-tRNA synthetase)	Tb05.28F8.150 Tb927.5.1090	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	799	cytoplasm [GO:0005737]; mitochondrion [GO:0005739]; aminoacyl-tRNA ligase activity [GO:0004812]; ATP binding [GO:0005524]; threonine-tRNA ligase activity [GO:0004829]; threonyl-tRNA aminoacylation [GO:0006435]; translation [GO:0006412]
Q38FR3	Q38FR3	unreviewed	Q38FR3_TRYB2	Uncharacterized protein	Tb09.160.1230	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	118	membrane [GO:0016020]
Q38FJ9	Q38FJ9	unreviewed	Q38FJ9_TRYB2	Uncharacterized protein	Tb09.160.1930	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	98	
Q38CH4	Q38CH4	unreviewed	Q38CH4_TRYB2	2-oxoisovalerate dehydrogenase subunit alpha (EC 1.2.4.4) (Branched-chain alpha-keto acid dehydrogenase E1 component alpha chain)	Tb10.70.7550	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	416	cytoplasm [GO:0005737]; mitochondrial alpha-ketoglutarate dehydrogenase complex [GO:0005947]; mitochondrion [GO:0005739]; 2-oxoisovalerate dehydrogenase (acylating) activity [GO:0047101]; 3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) activity [GO:0003863]; oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor [GO:0016624]; branched-chain amino acid catabolic process [GO:0009083]
Q586S7	Q586S7	unreviewed	Q586S7_TRYB2	Phosducin thioredoxin-like domain-containing protein	30M24.155 Tb927.2.4850	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	252	cytoplasm [GO:0005737]; microtubule cytoskeleton organization [GO:0000226]
Q38AK4	Q38AK4	unreviewed	Q38AK4_TRYB2	Centrosomal protein POC5 (Protein of centriole 5)	Tb10.6k15.3050	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	365	centriole [GO:0005814]; centrosome [GO:0005813]; ciliary basal body [GO:0036064]; cytoplasm [GO:0005737]; cell cycle [GO:0007049]
Q585M5	Q585M5	unreviewed	Q585M5_TRYB2	Ribosome recycling factor domain-containing protein	Tb06.28P18.1000 Tb927.6.1860	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	342	mitochondrion [GO:0005739]; nucleus [GO:0005634]; ribosomal large subunit binding [GO:0043023]; translation [GO:0006412]
Q382Q5	Q382Q5	unreviewed	Q382Q5_TRYB2	Uncharacterized protein	Tb11.01.4610	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	260	ciliary plasm [GO:0097014]; cytoplasm [GO:0005737]; nuclear lumen [GO:0031981]
Q57UV1	Q57UV1	unreviewed	Q57UV1_TRYB2	Retrotransposon hot spot (RHS) protein, putative	Tb04.5D20.250 Tb927.4.200	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	679	
Q38F09	Q38F09	unreviewed	Q38F09_TRYB2	MIF4G domain-containing protein	Tb09.160.3980	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	878	cytoplasm [GO:0005737]; eukaryotic translation initiation factor 4F complex [GO:0016281]; mRNA binding [GO:0003729]; RNA binding [GO:0003723]; translation initiation factor activity [GO:0003743]; post-transcriptional regulation of gene expression [GO:0010608]; translation [GO:0006412]
Q389L0	Q389L0	unreviewed	Q389L0_TRYB2	Uncharacterized protein	Tb10.26.0690	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	347	
Q4GZD7	Q4GZD7	unreviewed	Q4GZD7_TRYB2	T. brucei spp.-specific protein	TB927.1.810	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	132	membrane [GO:0016020]
Q57X44	Q57X44	unreviewed	Q57X44_TRYB2	Expression site-associated gene (ESAG) protein, putative	Tb05.26C7.260 Tb927.5.4620	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	296	post-transcriptional regulation of gene expression [GO:0010608]
Q584N8	Q584N8	unreviewed	Q584N8_TRYB2	Retrotransposon hot spot (RHS) protein, putative	3B10.5 Tb927.2.100	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	829	nucleus [GO:0005634]
Q4GZ58	Q4GZ58	unreviewed	Q4GZ58_TRYB2	Uncharacterized protein	TB927.1.1610	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	270	ciliary plasm [GO:0097014]; cytoplasm [GO:0005737]; nuclear lumen [GO:0031981]
Q385M1	Q385M1	unreviewed	Q385M1_TRYB2	Uncharacterized protein	Tb11.02.3150	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	417	nucleoplasm [GO:0005654]
Q583W8	Q583W8	unreviewed	Q583W8_TRYB2	Uncharacterized protein	Tb04.2H8.1040 Tb927.4.2910	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	584	cytoplasm [GO:0005737]; kinetoplast [GO:0020023]; mitochondrion [GO:0005739]
Q384L9	Q384L9	unreviewed	Q384L9_TRYB2	Uncharacterized protein	Tb11.01.0540	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	544	
Q38E06	Q38E06	unreviewed	Q38E06_TRYB2	Small ribosomal subunit protein RACK1 (Guanine nucleotide-binding protein subunit beta-like protein)	Tb09.211.1500	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	538	cytoplasm [GO:0005737]; flagellum attachment zone [GO:0120119]; katanin complex [GO:0008352]; ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; microtubule binding [GO:0008017]; microtubule depolymerization [GO:0007019]
Q38BX0	Q38BX0	reviewed	DHYSC_TRYB2	Deoxyhypusine synthase (EC 2.5.1.46)	DHSc Tb10.70.4900	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	461	catalytic complex [GO:1902494]; cytoplasm [GO:0005737]; membrane [GO:0016020]; deoxyhypusine synthase activity [GO:0034038]; protein homodimerization activity [GO:0042803]; peptidyl-lysine modification to peptidyl-hypusine [GO:0008612]; protein heterotetramerization [GO:0051290]; regulation of cytoplasmic translation [GO:2000765]; spermidine metabolic process [GO:0008216]
Q57WB8	Q57WB8	unreviewed	Q57WB8_TRYB2	Uncharacterized protein	Tb03.28C22.650 Tb927.3.3820	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	406	membrane [GO:0016020]
Q386G7	Q386G7	unreviewed	Q386G7_TRYB2	Uncharacterized protein	Tb11.02.0930	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	530	cytoplasm [GO:0005737]; post-transcriptional regulation of gene expression [GO:0010608]
Q385R5	Q385R5	unreviewed	Q385R5_TRYB2	Uncharacterized protein	Tb11.02.2680	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	314	ciliary basal body [GO:0036064]
Q387A8	Q387A8	unreviewed	Q387A8_TRYB2	Selenoprotein F/M domain-containing protein	Tb11.47.0005	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	217	cytoplasm [GO:0005737]; endoplasmic reticulum lumen [GO:0005788]; oxidoreductase activity [GO:0016491]
Q581Q0	Q581Q0	unreviewed	Q581Q0_TRYB2	Uncharacterized protein	Tb04.2L9.1360 Tb927.4.1810	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	114	mitochondrial large ribosomal subunit [GO:0005762]
Q38FB2	Q38FB2	unreviewed	Q38FB2_TRYB2	Uncharacterized protein	Tb09.160.2890	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	250	nucleolus [GO:0005730]; nucleus [GO:0005634]
Q57V97	Q57V97	unreviewed	Q57V97_TRYB2	Protein phosphatase 2C, putative (EC 3.1.3.16)	Tb05.30H13.1000 Tb927.5.1660	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	425	cytoplasm [GO:0005737]; mitochondrion [GO:0005739]; [pyruvate dehydrogenase (lipoamide)] phosphatase activity [GO:0004741]; myosin phosphatase activity [GO:0017018]; phosphatase activity [GO:0016791]; dephosphorylation [GO:0016311]
Q581E1	Q581E1	unreviewed	Q581E1_TRYB2	ATP pyrophosphate-lyase (Adenylyl cyclase)	Tb06.28F21.690 Tb927.6.280	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	1268	membrane [GO:0016020]; adenylate cyclase activity [GO:0004016]; cAMP biosynthetic process [GO:0006171]; intracellular signal transduction [GO:0035556]
Q38A83	Q38A83	unreviewed	Q38A83_TRYB2	Nucleoporin	Tb10.6k15.1530	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	1664	nuclear pore [GO:0005643]; nuclear pore inner ring [GO:0044611]; nucleus [GO:0005634]
Q38DL7	Q38DL7	unreviewed	Q38DL7_TRYB2	Fusaric acid resistance protein-like	Tb09.211.2880	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	1003	plasma membrane [GO:0005886]
Q583J0	Q583J0	unreviewed	Q583J0_TRYB2	DNA/RNA-binding protein Alba-like domain-containing protein	Tb04.29M18.690 Tb927.4.2030	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	217	ciliary plasm [GO:0097014]; cilium [GO:0005929]; cytoplasm [GO:0005737]; cytoplasmic stress granule [GO:0010494]; nuclear lumen [GO:0031981]; nucleolus [GO:0005730]; mRNA binding [GO:0003729]; RNA binding [GO:0003723]; cellular response to heat [GO:0034605]
Q38EC3	Q38EC3	unreviewed	Q38EC3_TRYB2	T. brucei spp.-specific protein	Tb09.211.0360	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	190	
Q38CN3	Q38CN3	unreviewed	Q38CN3_TRYB2	Uncharacterized protein	Tb09.244.0260	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	79	
Q57WW5	Q57WW5	unreviewed	Q57WW5_TRYB2	Uncharacterized protein	Tb03.27F10.650 Tb927.3.820	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	188	mitochondrial large ribosomal subunit [GO:0005762]; post-transcriptional regulation of gene expression [GO:0010608]
Q586G7	Q586G7	unreviewed	Q586G7_TRYB2	Mago nashi-like protein,putative	Tb06.30P15.540 Tb927.6.4950	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	147	exon-exon junction complex [GO:0035145]; exon-exon junction subcomplex mago-y14 [GO:1990501]; nucleoplasm [GO:0005654]; RNA splicing [GO:0008380]
Q38CK7	Q38CK7	unreviewed	Q38CK7_TRYB2	Pumillio RNA binding protein, putative	Tb10.100.0190	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	585	cytoplasm [GO:0005737]; cytosol [GO:0005829]; mRNA binding [GO:0003729]; RNA binding [GO:0003723]; mRNA metabolic process [GO:0016071]; post-transcriptional regulation of gene expression [GO:0010608]
Q580P1	Q580P1	unreviewed	Q580P1_TRYB2	Variant surface glycoprotein (VSG), putative	Tb04.24M18.570 Tb927.4.5530	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	482	plasma membrane [GO:0005886]; side of membrane [GO:0098552]; antigenic variation [GO:0020033]
Q38F85	Q38F85	unreviewed	Q38F85_TRYB2	Uncharacterized protein	Tb09.160.3170	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	90	membrane [GO:0016020]
Q388U7	Q388U7	unreviewed	Q388U7_TRYB2	Uncharacterized protein	Tb10.389.0520	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	296	ciliary plasm [GO:0097014]; cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]
Q38FD4	Q38FD4	unreviewed	Q38FD4_TRYB2	RING-type domain-containing protein	Tb09.160.2620	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	551	cytoplasm [GO:0005737]; ubiquitin protein ligase activity [GO:0061630]; zinc ion binding [GO:0008270]; protein ubiquitination [GO:0016567]; Ras protein signal transduction [GO:0007265]
Q389J3	Q389J3	unreviewed	Q389J3_TRYB2	Uncharacterized protein	Tb10.26.0430	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	607	ciliary plasm [GO:0097014]; cytoplasm [GO:0005737]; kinetoplast [GO:0020023]; mitochondrion [GO:0005739]; nuclear lumen [GO:0031981]
Q4GYR8	Q4GYR8	unreviewed	Q4GYR8_TRYB2	tRNA (Uracil-5-)-methyltransferase	TB927.1.3050	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	559	nucleus [GO:0005634]; RNA methyltransferase activity [GO:0008173]; S-adenosylmethionine-dependent methyltransferase activity [GO:0008757]; RNA processing [GO:0006396]
Q57XV7	Q57XV7	unreviewed	Q57XV7_TRYB2	Serine/threonine-protein phosphatase (EC 3.1.3.16)	Tb03.1J15.680 Tb927.3.1240	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	323	cytosol [GO:0005829]; nucleus [GO:0005634]; hydrolase activity [GO:0016787]; metal ion binding [GO:0046872]; myosin phosphatase activity [GO:0017018]; protein serine/threonine phosphatase activity [GO:0004722]; mitotic cell cycle [GO:0000278]; protein dephosphorylation [GO:0006470]
Q38CQ4	Q38CQ4	unreviewed	Q38CQ4_TRYB2	T. brucei spp.-specific protein	Tb09.244.1630	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	136	membrane [GO:0016020]
Q57ZX6	Q57ZX6	unreviewed	Q57ZX6_TRYB2	Thiopurine S-methyltransferase	Tb05.26K5.130 Tb927.5.3000	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	348	membrane [GO:0016020]; thiopurine S-methyltransferase activity [GO:0008119]; methylation [GO:0032259]
Q38FD6	Q38FD6	unreviewed	Q38FD6_TRYB2	Uncharacterized protein	Tb09.v1.0140 Tb09.v1.0160	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	148	
Q57UA7	Q57UA7	unreviewed	Q57UA7_TRYB2	ASCH domain-containing protein	Tb05.6E7.320 Tb927.5.3590	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	608	nucleus [GO:0005634]; transcription coactivator activity [GO:0003713]; positive regulation of DNA-templated transcription [GO:0045893]
Q38CY1	Q38CY1	unreviewed	Q38CY1_TRYB2	Uncharacterized protein	Tb09.244.2670	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	535	mitochondrion [GO:0005739]; NADH dehydrogenase complex [GO:0030964]
Q585A0	Q585A0	unreviewed	Q585A0_TRYB2	Uncharacterized protein	Tb06.2N9.90 Tb927.6.3600	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	439	mitochondrial large ribosomal subunit [GO:0005762]; S-adenosylmethionine-dependent methyltransferase activity [GO:0008757]
Q586T4	Q586T4	unreviewed	Q586T4_TRYB2	Uncharacterized protein	30M24.100 Tb927.2.4960	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	90	
