From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)
Q2G2W8	Q2G2W8	unreviewed	Q2G2W8_STAA8	Initiation-control protein YabA	SAOUHSC_00456	Staphylococcus aureus (strain NCTC 8325 / PS 47)	105	DNA replication [GO:0006260]
Q2G2N3	Q2G2N3	unreviewed	Q2G2N3_STAA8	Uncharacterized protein	SAOUHSC_01357	Staphylococcus aureus (strain NCTC 8325 / PS 47)	55	membrane [GO:0016020]
Q2FWZ6	Q2FWZ6	unreviewed	Q2FWZ6_STAA8	Exonuclease domain-containing protein	SAOUHSC_02110	Staphylococcus aureus (strain NCTC 8325 / PS 47)	184	cytosol [GO:0005829]; 3'-5' exonuclease activity [GO:0008408]; nucleic acid binding [GO:0003676]; DNA replication proofreading [GO:0045004]
Q2FUW4	Q2FUW4	reviewed	ASP2_STAA8	Accessory Sec system protein Asp2 (Accessory secretory protein Asp2)	asp2 SAOUHSC_02987	Staphylococcus aureus (strain NCTC 8325 / PS 47)	522	protein transport [GO:0015031]
Q2G155	Q2G155	reviewed	LIP2_STAA8	Lipase 2 (EC 3.1.1.3) (Glycerol ester hydrolase 2)	lip2 geh SAOUHSC_00300	Staphylococcus aureus (strain NCTC 8325 / PS 47)	690	extracellular region [GO:0005576]; triglyceride lipase activity [GO:0004806]; lipid catabolic process [GO:0016042]
Q2FWY2	Q2FWY2	unreviewed	Q2FWY2_STAA8	Pyrazinamidase/nicotinamidase, putative (EC 3.5.1.-)	SAOUHSC_02139	Staphylococcus aureus (strain NCTC 8325 / PS 47)	186	hydrolase activity [GO:0016787]
Q2FW44	Q2FW44	unreviewed	Q2FW44_STAA8	Uncharacterized protein	SAOUHSC_02473	Staphylococcus aureus (strain NCTC 8325 / PS 47)	30	
Q2FZW2	Q2FZW2	unreviewed	Q2FZW2_STAA8	NIF system FeS cluster assembly NifU C-terminal domain-containing protein	SAOUHSC_00873	Staphylococcus aureus (strain NCTC 8325 / PS 47)	80	iron ion binding [GO:0005506]; iron-sulfur cluster binding [GO:0051536]; iron-sulfur cluster assembly [GO:0016226]
Q2FYA9	Q2FYA9	unreviewed	Q2FYA9_STAA8	Conserved hypothetical phage protein	SAOUHSC_01555	Staphylococcus aureus (strain NCTC 8325 / PS 47)	115	
Q2FV47	Q2FV47	unreviewed	Q2FV47_STAA8	Uncharacterized protein	SAOUHSC_02892	Staphylococcus aureus (strain NCTC 8325 / PS 47)	166	
Q2FXV4	Q2FXV4	unreviewed	Q2FXV4_STAA8	Aminotransferase class V domain-containing protein	SAOUHSC_01727	Staphylococcus aureus (strain NCTC 8325 / PS 47)	380	cysteine desulfurase activity [GO:0031071]
Q2G2Q9	Q2G2Q9	unreviewed	Q2G2Q9_STAA8	TIGR01741 family protein	SAOUHSC_00274	Staphylococcus aureus (strain NCTC 8325 / PS 47)	166	
Q2FV46	Q2FV46	unreviewed	Q2FV46_STAA8	UPF0291 protein SAOUHSC_02893	SAOUHSC_02893	Staphylococcus aureus (strain NCTC 8325 / PS 47)	76	cytoplasm [GO:0005737]
Q2G1U7	Q2G1U7	unreviewed	Q2G1U7_STAA8	Uncharacterized protein	SAOUHSC_02688	Staphylococcus aureus (strain NCTC 8325 / PS 47)	60	membrane [GO:0016020]
Q2G0F6	Q2G0F6	unreviewed	Q2G0F6_STAA8	Iron compound ABC transporter, substrate-binding protein, putative	SAOUHSC_00613	Staphylococcus aureus (strain NCTC 8325 / PS 47)	275	cellular response to iron ion [GO:0071281]
Q2G232	Q2G232	unreviewed	Q2G232_STAA8	Orn/Lys/Arg decarboxylase, putative	SAOUHSC_00450	Staphylococcus aureus (strain NCTC 8325 / PS 47)	445	catalytic activity [GO:0003824]
Q2FZM1	Q2FZM1	unreviewed	Q2FZM1_STAA8	N-acetyltransferase domain-containing protein	SAOUHSC_00979	Staphylococcus aureus (strain NCTC 8325 / PS 47)	183	acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]
Q2FXD6	Q2FXD6	unreviewed	Q2FXD6_STAA8	Transposase, IS3 family, truncation-related protein, putative	SAOUHSC_01927	Staphylococcus aureus (strain NCTC 8325 / PS 47)	69	
Q2FVA0	Q2FVA0	unreviewed	Q2FVA0_STAA8	Peptide ABC transporter permease	SAOUHSC_02833	Staphylococcus aureus (strain NCTC 8325 / PS 47)	243	membrane [GO:0016020]
Q2FX05	Q2FX05	unreviewed	Q2FX05_STAA8	Methionine aminopeptidase (MAP) (MetAP) (EC 3.4.11.18) (Peptidase M)	map SAOUHSC_02102	Staphylococcus aureus (strain NCTC 8325 / PS 47)	252	initiator methionyl aminopeptidase activity [GO:0004239]; metalloaminopeptidase activity [GO:0070006]; transition metal ion binding [GO:0046914]; proteolysis [GO:0006508]
Q2FZN5	Q2FZN5	unreviewed	Q2FZN5_STAA8	CPBP family intramembrane metalloprotease	SAOUHSC_00965	Staphylococcus aureus (strain NCTC 8325 / PS 47)	200	membrane [GO:0016020]; metalloendopeptidase activity [GO:0004222]; CAAX-box protein processing [GO:0071586]
Q2FY61	Q2FY61	unreviewed	Q2FY61_STAA8	VOC domain-containing protein	SAOUHSC_01604	Staphylococcus aureus (strain NCTC 8325 / PS 47)	123	
Q2FVK0	Q2FVK0	unreviewed	Q2FVK0_STAA8	QueT transporter family protein	SAOUHSC_02711	Staphylococcus aureus (strain NCTC 8325 / PS 47)	155	membrane [GO:0016020]
Q2G1L5	Q2G1L5	unreviewed	Q2G1L5_STAA8	Bifunctional metallophosphatase/5'-nucleotidase	SAOUHSC_00107	Staphylococcus aureus (strain NCTC 8325 / PS 47)	511	outer membrane-bounded periplasmic space [GO:0030288]; metal ion binding [GO:0046872]; nucleotidase activity [GO:0008252]; nucleotide binding [GO:0000166]; nucleotide catabolic process [GO:0009166]
Q2G0G6	Q2G0G6	unreviewed	Q2G0G6_STAA8	NADP-dependent oxidoreductase domain-containing protein	SAOUHSC_00603	Staphylococcus aureus (strain NCTC 8325 / PS 47)	312	cytosol [GO:0005829]; oxidoreductase activity [GO:0016491]
Q2G2V7	Q2G2V7	unreviewed	Q2G2V7_STAA8	Teichoic acid translocation permease protein TagG	SAOUHSC_02008	Staphylococcus aureus (strain NCTC 8325 / PS 47)	278	membrane [GO:0016020]
Q2FY94	Q2FY94	unreviewed	Q2FY94_STAA8	SLT orf 71-like protein-related protein	SAOUHSC_01571	Staphylococcus aureus (strain NCTC 8325 / PS 47)	71	
Q2FWJ4	Q2FWJ4	unreviewed	Q2FWJ4_STAA8	RNA polymerase sigma factor	SAOUHSC_02298	Staphylococcus aureus (strain NCTC 8325 / PS 47)	256	DNA binding [GO:0003677]; sigma factor activity [GO:0016987]; DNA-templated transcription initiation [GO:0006352]; regulation of DNA-templated transcription [GO:0006355]
Q2FY10	Q2FY10	reviewed	PDRP_STAA8	Putative pyruvate, phosphate dikinase regulatory protein (PPDK regulatory protein) (EC 2.7.11.32) (EC 2.7.4.27)	SAOUHSC_01664	Staphylococcus aureus (strain NCTC 8325 / PS 47)	272	ADP binding [GO:0043531]; ATP binding [GO:0005524]; phosphotransferase activity, phosphate group as acceptor [GO:0016776]; protein serine/threonine kinase activity [GO:0004674]; phosphorylation [GO:0016310]
Q2G245	Q2G245	unreviewed	Q2G245_STAA8	Maebl	SAOUHSC_01854	Staphylococcus aureus (strain NCTC 8325 / PS 47)	505	membrane [GO:0016020]
Q2FXH2	Q2FXH2	reviewed	SYL_STAA8	Leucine--tRNA ligase (EC 6.1.1.4) (Leucyl-tRNA synthetase) (LeuRS)	leuS SAOUHSC_01875	Staphylococcus aureus (strain NCTC 8325 / PS 47)	805	cytosol [GO:0005829]; aminoacyl-tRNA editing activity [GO:0002161]; ATP binding [GO:0005524]; leucine-tRNA ligase activity [GO:0004823]; leucyl-tRNA aminoacylation [GO:0006429]
Q2G195	Q2G195	unreviewed	Q2G195_STAA8	ABC-2 type transporter transmembrane domain-containing protein	SAOUHSC_00250	Staphylococcus aureus (strain NCTC 8325 / PS 47)	306	plasma membrane [GO:0005886]; ABC-type transporter activity [GO:0140359]
O05204	O05204	reviewed	AHPF_STAA8	Alkyl hydroperoxide reductase subunit F (EC 1.8.1.-)	ahpF SAOUHSC_00364	Staphylococcus aureus (strain NCTC 8325 / PS 47)	507	cytosol [GO:0005829]; alkyl hydroperoxide reductase activity [GO:0008785]; flavin adenine dinucleotide binding [GO:0050660]; NAD binding [GO:0051287]; thioredoxin-disulfide reductase (NADP) activity [GO:0004791]; cell redox homeostasis [GO:0045454]; response to reactive oxygen species [GO:0000302]
Q2G201	Q2G201	unreviewed	Q2G201_STAA8	CYTH domain-containing protein	SAOUHSC_00940	Staphylococcus aureus (strain NCTC 8325 / PS 47)	197	
Q2FXJ1	Q2FXJ1	unreviewed	Q2FXJ1_STAA8	Uncharacterized protein	SAOUHSC_01844	Staphylococcus aureus (strain NCTC 8325 / PS 47)	29	
Q9ZNI1	Q9ZNI1	reviewed	LYTN_STAA8	Probable cell wall hydrolase LytN (EC 3.-.-.-)	lytN SAOUHSC_01219	Staphylococcus aureus (strain NCTC 8325 / PS 47)	383	extracellular region [GO:0005576]; hydrolase activity [GO:0016787]; lytic endotransglycosylase activity [GO:0008932]; cell wall organization [GO:0071555]
Q2G026	Q2G026	reviewed	SECG_STAA8	Protein translocase subunit SecG	SAOUHSC_00801	Staphylococcus aureus (strain NCTC 8325 / PS 47)	91	plasma membrane [GO:0005886]; protein-transporting ATPase activity [GO:0015450]; intracellular protein transmembrane transport [GO:0065002]; protein secretion [GO:0009306]; protein transport by the Sec complex [GO:0043952]
Q2FXZ5	Q2FXZ5	unreviewed	Q2FXZ5_STAA8	Ribosomal RNA small subunit methyltransferase E (EC 2.1.1.193)	SAOUHSC_01680	Staphylococcus aureus (strain NCTC 8325 / PS 47)	250	cytoplasm [GO:0005737]; rRNA (uridine-N3-)-methyltransferase activity [GO:0070042]; rRNA base methylation [GO:0070475]
Q2FWT1	Q2FWT1	unreviewed	Q2FWT1_STAA8	Phi PVL orf 62-like protein	SAOUHSC_02199	Staphylococcus aureus (strain NCTC 8325 / PS 47)	150	
Q2FVF0	Q2FVF0	reviewed	CNTD_STAA8	Metal-staphylopine import system ATP-binding protein CntD (EC 7.2.2.-)	cntD opp1D SAOUHSC_02764	Staphylococcus aureus (strain NCTC 8325 / PS 47)	271	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; transmembrane transporter activity [GO:0022857]; cobalt ion transport [GO:0006824]; nickel cation transport [GO:0015675]; transmembrane transport [GO:0055085]; zinc ion transport [GO:0006829]
Q2FXB8	Q2FXB8	unreviewed	Q2FXB8_STAA8	Membrane protein, putative	SAOUHSC_01947	Staphylococcus aureus (strain NCTC 8325 / PS 47)	253	membrane [GO:0016020]
Q2FYA2	Q2FYA2	unreviewed	Q2FYA2_STAA8	ETA orf 26-like protein-related protein	SAOUHSC_01562	Staphylococcus aureus (strain NCTC 8325 / PS 47)	61	
Q2FZD9	Q2FZD9	reviewed	SYFA_STAA8	Phenylalanine--tRNA ligase alpha subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase alpha subunit) (PheRS)	pheS SAOUHSC_01092	Staphylococcus aureus (strain NCTC 8325 / PS 47)	352	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; phenylalanine-tRNA ligase activity [GO:0004826]; transferase activity [GO:0016740]; tRNA binding [GO:0000049]; phenylalanyl-tRNA aminoacylation [GO:0006432]
Q2G0J7	Q2G0J7	reviewed	UNG_STAA8	Uracil-DNA glycosylase (UDG) (EC 3.2.2.27)	ung SAOUHSC_00564	Staphylococcus aureus (strain NCTC 8325 / PS 47)	218	cytoplasm [GO:0005737]; uracil DNA N-glycosylase activity [GO:0004844]; base-excision repair, AP site formation via deaminated base removal [GO:0097510]
Q2FXC5	Q2FXC5	reviewed	SPLD_STAA8	Serine protease SplD (EC 3.4.21.-)	splD SAOUHSC_01938	Staphylococcus aureus (strain NCTC 8325 / PS 47)	239	extracellular region [GO:0005576]; serine-type peptidase activity [GO:0008236]; proteolysis [GO:0006508]
Q2FZQ5	Q2FZQ5	unreviewed	Q2FZQ5_STAA8	Magnesium transporter MgtE	SAOUHSC_00945	Staphylococcus aureus (strain NCTC 8325 / PS 47)	461	plasma membrane [GO:0005886]; magnesium ion transmembrane transporter activity [GO:0015095]; metal ion binding [GO:0046872]
Q2G1K3	Q2G1K3	unreviewed	Q2G1K3_STAA8	Capsular polysaccharide synthesis enzyme Cap8F	SAOUHSC_00119	Staphylococcus aureus (strain NCTC 8325 / PS 47)	369	
Q2FVY1	Q2FVY1	unreviewed	Q2FVY1_STAA8	Molybdopterin-guanine dinucleotide biosynthesis protein MobB	SAOUHSC_02541	Staphylococcus aureus (strain NCTC 8325 / PS 47)	161	GTP binding [GO:0005525]; Mo-molybdopterin cofactor biosynthetic process [GO:0006777]
Q2G2E4	Q2G2E4	unreviewed	Q2G2E4_STAA8	NupC/NupG family nucleoside CNT transporter	SAOUHSC_00648	Staphylococcus aureus (strain NCTC 8325 / PS 47)	409	plasma membrane [GO:0005886]; nucleoside transmembrane transporter activity [GO:0005337]; symporter activity [GO:0015293]; nucleoside transmembrane transport [GO:1901642]
Q2FXE8	Q2FXE8	unreviewed	Q2FXE8_STAA8	Transaldolase	SAOUHSC_01901	Staphylococcus aureus (strain NCTC 8325 / PS 47)	237	cytoplasm [GO:0005737]; aldehyde-lyase activity [GO:0016832]; carbohydrate metabolic process [GO:0005975]
Q2FWK0	Q2FWK0	reviewed	LEUD_STAA8	3-isopropylmalate dehydratase small subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	leuD SAOUHSC_02288	Staphylococcus aureus (strain NCTC 8325 / PS 47)	190	3-isopropylmalate dehydratase complex [GO:0009316]; 3-isopropylmalate dehydratase activity [GO:0003861]; leucine biosynthetic process [GO:0009098]
Q2FWR5	Q2FWR5	unreviewed	Q2FWR5_STAA8	Conserved hypothetical phage protein	SAOUHSC_02215	Staphylococcus aureus (strain NCTC 8325 / PS 47)	52	
Q2FZZ3	Q2FZZ3	unreviewed	Q2FZZ3_STAA8	Thioredoxin domain-containing protein	SAOUHSC_00841	Staphylococcus aureus (strain NCTC 8325 / PS 47)	98	
Q2FXT4	Q2FXT4	reviewed	RUVB_STAA8	Holliday junction branch migration complex subunit RuvB (EC 3.6.4.12)	ruvB SAOUHSC_01750	Staphylococcus aureus (strain NCTC 8325 / PS 47)	334	cytoplasm [GO:0005737]; Holliday junction resolvase complex [GO:0048476]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; four-way junction DNA binding [GO:0000400]; four-way junction helicase activity [GO:0009378]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]
Q2FZB8	Q2FZB8	unreviewed	Q2FZB8_STAA8	Fibrinogen-binding protein	SAOUHSC_01114	Staphylococcus aureus (strain NCTC 8325 / PS 47)	165	extracellular space [GO:0005615]; complement binding [GO:0001848]; suppression of blood coagulation in another organism [GO:0035899]
Q2FVV1	Q2FVV1	unreviewed	Q2FVV1_STAA8	Amino acid permease/ SLC12A domain-containing protein	SAOUHSC_02590	Staphylococcus aureus (strain NCTC 8325 / PS 47)	459	membrane [GO:0016020]; amino acid transport [GO:0006865]; transmembrane transport [GO:0055085]
Q2FV00	Q2FV00	unreviewed	Q2FV00_STAA8	Uncharacterized protein	SAOUHSC_02944	Staphylococcus aureus (strain NCTC 8325 / PS 47)	31	
Q2FX22	Q2FX22	unreviewed	Q2FX22_STAA8	Phage repressor protein, putative	SAOUHSC_02084	Staphylococcus aureus (strain NCTC 8325 / PS 47)	239	DNA binding [GO:0003677]
Q2G110	Q2G110	unreviewed	Q2G110_STAA8	Abi family protein	SAOUHSC_00351	Staphylococcus aureus (strain NCTC 8325 / PS 47)	312	
Q2G1L0	Q2G1L0	unreviewed	Q2G1L0_STAA8	Transposase, IS200 family, putative	SAOUHSC_00112	Staphylococcus aureus (strain NCTC 8325 / PS 47)	73	DNA binding [GO:0003677]; transposase activity [GO:0004803]; DNA transposition [GO:0006313]
Q2G191	Q2G191	unreviewed	Q2G191_STAA8	DUF5080 family protein	SAOUHSC_00255	Staphylococcus aureus (strain NCTC 8325 / PS 47)	195	membrane [GO:0016020]
Q2FX59	Q2FX59	unreviewed	Q2FX59_STAA8	Conserved hypothetical phage protein	SAOUHSC_02040	Staphylococcus aureus (strain NCTC 8325 / PS 47)	100	
Q2FUZ5	Q2FUZ5	unreviewed	Q2FUZ5_STAA8	Uncharacterized protein	SAOUHSC_A02794	Staphylococcus aureus (strain NCTC 8325 / PS 47)	86	
Q2G2I3	Q2G2I3	unreviewed	Q2G2I3_STAA8	Bcr/CflA family efflux transporter	SAOUHSC_02633	Staphylococcus aureus (strain NCTC 8325 / PS 47)	312	plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]; xenobiotic transmembrane transporter activity [GO:0042910]; transmembrane transport [GO:0055085]; xenobiotic detoxification by transmembrane export across the plasma membrane [GO:1990961]
Q2G1B1	Q2G1B1	unreviewed	Q2G1B1_STAA8	HTH gntR-type domain-containing protein	SAOUHSC_00234	Staphylococcus aureus (strain NCTC 8325 / PS 47)	234	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; transaminase activity [GO:0008483]; DNA-templated transcription [GO:0006351]; negative regulation of DNA-templated transcription [GO:0045892]
Q2FV11	Q2FV11	reviewed	BETA_STAA8	Oxygen-dependent choline dehydrogenase (CDH) (CHD) (EC 1.1.99.1) (Betaine aldehyde dehydrogenase) (BADH) (EC 1.2.1.8)	betA SAOUHSC_02932	Staphylococcus aureus (strain NCTC 8325 / PS 47)	569	betaine-aldehyde dehydrogenase activity [GO:0008802]; choline dehydrogenase activity [GO:0008812]; flavin adenine dinucleotide binding [GO:0050660]; glycine betaine biosynthetic process from choline [GO:0019285]
Q2FW48	Q2FW48	unreviewed	Q2FW48_STAA8	Uncharacterized protein	SAOUHSC_02469	Staphylococcus aureus (strain NCTC 8325 / PS 47)	79	membrane [GO:0016020]
Q2FV21	Q2FV21	reviewed	PANB_STAA8	3-methyl-2-oxobutanoate hydroxymethyltransferase (EC 2.1.2.11) (Ketopantoate hydroxymethyltransferase) (KPHMT)	panB SAOUHSC_02919	Staphylococcus aureus (strain NCTC 8325 / PS 47)	272	cytoplasm [GO:0005737]; 3-methyl-2-oxobutanoate hydroxymethyltransferase activity [GO:0003864]; magnesium ion binding [GO:0000287]; pantothenate biosynthetic process [GO:0015940]
Q2FVB1	Q2FVB1	unreviewed	Q2FVB1_STAA8	Secreted protein	SAOUHSC_A02680	Staphylococcus aureus (strain NCTC 8325 / PS 47)	70	
Q2G1M1	Q2G1M1	unreviewed	Q2G1M1_STAA8	Diacetyl reductase [(S)-acetoin forming] (EC 1.1.1.304) (Acetoin(diacetyl) reductase) (Meso-2,3-butanediol dehydrogenase)	SAOUHSC_00086	Staphylococcus aureus (strain NCTC 8325 / PS 47)	258	diacetyl reductase ((S)-acetoin forming) activity [GO:0052588]; acetoin catabolic process [GO:0045150]
Q2FZ79	Q2FZ79	reviewed	LSPA_STAA8	Lipoprotein signal peptidase (EC 3.4.23.36) (Prolipoprotein signal peptidase) (Signal peptidase II) (SPase II)	lspA SAOUHSC_01162	Staphylococcus aureus (strain NCTC 8325 / PS 47)	163	plasma membrane [GO:0005886]; aspartic-type endopeptidase activity [GO:0004190]; proteolysis [GO:0006508]
Q2FVN1	Q2FVN1	reviewed	NART_STAA8	Probable nitrate transporter NarT	narT narK SAOUHSC_02671	Staphylococcus aureus (strain NCTC 8325 / PS 47)	389	plasma membrane [GO:0005886]; nitrate transmembrane transporter activity [GO:0015112]; nitrate assimilation [GO:0042128]
Q2FZS3	Q2FZS3	unreviewed	Q2FZS3_STAA8	YbhB/YbcL family Raf kinase inhibitor-like protein	SAOUHSC_00917	Staphylococcus aureus (strain NCTC 8325 / PS 47)	171	
Q2FV83	Q2FV83	unreviewed	Q2FV83_STAA8	HTH lysR-type domain-containing protein	SAOUHSC_02852	Staphylococcus aureus (strain NCTC 8325 / PS 47)	275	cytosol [GO:0005829]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; DNA-templated transcription [GO:0006351]; regulation of DNA-templated transcription [GO:0006355]
Q2G0T9	Q2G0T9	unreviewed	Q2G0T9_STAA8	Alpha amylase family protein, putative	SAOUHSC_00438	Staphylococcus aureus (strain NCTC 8325 / PS 47)	546	cytoplasm [GO:0005737]; alpha,alpha-phosphotrehalase activity [GO:0008788]; alpha-amylase activity [GO:0004556]; oligosaccharide catabolic process [GO:0009313]; trehalose catabolic process [GO:0005993]
Q2G0B4	Q2G0B4	reviewed	UPPP_STAA8	Undecaprenyl-diphosphatase (EC 3.6.1.27) (Bacitracin resistance protein) (Undecaprenyl pyrophosphate phosphatase)	uppP SAOUHSC_00691	Staphylococcus aureus (strain NCTC 8325 / PS 47)	291	plasma membrane [GO:0005886]; undecaprenyl-diphosphatase activity [GO:0050380]; cell wall organization [GO:0071555]; dephosphorylation [GO:0016311]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]; response to antibiotic [GO:0046677]
Q2G0V8	Q2G0V8	unreviewed	Q2G0V8_STAA8	Phosphatidic acid phosphatase type 2/haloperoxidase domain-containing protein	SAOUHSC_00416	Staphylococcus aureus (strain NCTC 8325 / PS 47)	224	membrane [GO:0016020]
Q2G192	Q2G192	unreviewed	Q2G192_STAA8	DUF5079 family protein	SAOUHSC_00254	Staphylococcus aureus (strain NCTC 8325 / PS 47)	217	membrane [GO:0016020]
Q2FZM5	Q2FZM5	unreviewed	Q2FZM5_STAA8	DoxX family protein	SAOUHSC_00975	Staphylococcus aureus (strain NCTC 8325 / PS 47)	118	plasma membrane [GO:0005886]
Q2FXP7	Q2FXP7	reviewed	SYT_STAA8	Threonine--tRNA ligase (EC 6.1.1.3) (Threonyl-tRNA synthetase) (ThrRS)	thrS SAOUHSC_01788	Staphylococcus aureus (strain NCTC 8325 / PS 47)	645	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; threonine-tRNA ligase activity [GO:0004829]; transferase activity [GO:0016740]; tRNA binding [GO:0000049]; threonyl-tRNA aminoacylation [GO:0006435]
Q2FVP0	Q2FVP0	unreviewed	Q2FVP0_STAA8	PTS system sucrose-specific IIBC component (EC 2.7.1.69)	SAOUHSC_02662	Staphylococcus aureus (strain NCTC 8325 / PS 47)	71	membrane [GO:0016020]; D-glucosamine PTS permease activity [GO:0103111]; kinase activity [GO:0016301]; protein-N(PI)-phosphohistidine-sugar phosphotransferase activity [GO:0008982]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]; phosphorylation [GO:0016310]
Q2FUR7	Q2FUR7	unreviewed	Q2FUR7_STAA8	HdeD family acid-resistance protein	SAOUHSC_03035	Staphylococcus aureus (strain NCTC 8325 / PS 47)	170	plasma membrane [GO:0005886]
Q2FVX5	Q2FVX5	unreviewed	Q2FVX5_STAA8	Molybdenum transport system permease	SAOUHSC_02547	Staphylococcus aureus (strain NCTC 8325 / PS 47)	223	plasma membrane [GO:0005886]; molybdate ion transmembrane transporter activity [GO:0015098]; nickel cation transport [GO:0015675]
Q2FWV2	Q2FWV2	unreviewed	Q2FWV2_STAA8	Amidase	SAOUHSC_02173	Staphylococcus aureus (strain NCTC 8325 / PS 47)	251	
Q2FXM2	Q2FXM2	unreviewed	Q2FXM2_STAA8	CBS domain-containing protein	SAOUHSC_01813	Staphylococcus aureus (strain NCTC 8325 / PS 47)	432	
Q2G2B7	Q2G2B7	unreviewed	Q2G2B7_STAA8	Mannitol-specific phosphotransferase enzyme IIA component (EIIA) (EIII) (PTS system mannitol-specific EIIA component)	SAOUHSC_00214	Staphylococcus aureus (strain NCTC 8325 / PS 47)	155	
Q2FYK4	Q2FYK4	reviewed	Y1436_STAA8	Bacilliredoxin SAOUHSC_01436	SAOUHSC_01436	Staphylococcus aureus (strain NCTC 8325 / PS 47)	145	
Q2FX08	Q2FX08	unreviewed	Q2FX08_STAA8	Sensor protein VraS (EC 2.7.13.3)	SAOUHSC_02099	Staphylococcus aureus (strain NCTC 8325 / PS 47)	347	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; phosphorelay sensor kinase activity [GO:0000155]; protein dimerization activity [GO:0046983]
Q2FZE2	Q2FZE2	reviewed	HDOX1_STAA8	Heme oxygenase (staphylobilin-producing) 1 (EC 1.14.99.48) (Heme-degrading monooxygenase 1) (Iron-regulated surface determinant 1) (Iron-responsive surface determinant 1)	isdG SAOUHSC_01089	Staphylococcus aureus (strain NCTC 8325 / PS 47)	107	cytoplasm [GO:0005737]; heme binding [GO:0020037]; heme oxygenase (decyclizing) activity [GO:0004392]; iron ion binding [GO:0005506]; heme catabolic process [GO:0042167]; iron import into cell [GO:0033212]
Q2G137	Q2G137	unreviewed	Q2G137_STAA8	VOC domain-containing protein	SAOUHSC_00318	Staphylococcus aureus (strain NCTC 8325 / PS 47)	308	
Q2FZA5	Q2FZA5	unreviewed	Q2FZA5_STAA8	DNA-binding protein	SAOUHSC_01134	Staphylococcus aureus (strain NCTC 8325 / PS 47)	62	
