From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)
C6S3D3	C6S3D3	unreviewed	C6S3D3_PLAF7	Methyltransferase, putative	PF3D7_1022100	Plasmodium falciparum (isolate 3D7)	259	S-adenosylmethionine-dependent methyltransferase activity [GO:0008757]; methylation [GO:0032259]
C6KTA7	C6KTA7	unreviewed	C6KTA7_PLAF7	Ankyrin-repeat protein, putative	PF3D7_0627100	Plasmodium falciparum (isolate 3D7)	1712	
Q8I3V6	Q8I3V6	unreviewed	Q8I3V6_PLAF7	PIR Superfamily Protein	PF3D7_0515200	Plasmodium falciparum (isolate 3D7)	142	membrane [GO:0016020]
A0A5K1K958	A0A5K1K958	unreviewed	A0A5K1K958_PLAF7	Cytochrome c oxidase subunit 3	PF3D7_MIT01400	Plasmodium falciparum (isolate 3D7)	249	membrane [GO:0016020]; mitochondrion [GO:0005739]; cytochrome-c oxidase activity [GO:0004129]; mitochondrial electron transport, cytochrome c to oxygen [GO:0006123]
C0H5A5	C0H5A5	unreviewed	C0H5A5_PLAF7	Abscisic acid G-protein coupled receptor-like domain-containing protein	PF3D7_1308000	Plasmodium falciparum (isolate 3D7)	830	membrane [GO:0016020]
Q8I5Z4	Q8I5Z4	unreviewed	Q8I5Z4_PLAF7	O-phosphoseryl-tRNA(Sec) selenium transferase (EC 2.9.1.2) (Selenocysteine synthase) (Selenocysteinyl-tRNA(Sec) synthase) (Sep-tRNA:Sec-tRNA synthase)	PF3D7_1205100	Plasmodium falciparum (isolate 3D7)	578	cytoplasm [GO:0005737]; O-phosphoseryl-tRNA(Sec) selenium transferase activity [GO:0098621]; tRNA binding [GO:0000049]; conversion of seryl-tRNAsec to selenocys-tRNAsec [GO:0001717]; selenocysteine incorporation [GO:0001514]
A0A143ZVC5	A0A143ZVC5	unreviewed	A0A143ZVC5_PLAF7	Zinc finger protein, putative	PF3D7_0930400.2	Plasmodium falciparum (isolate 3D7)	915	nucleus [GO:0005634]; ubiquitin protein ligase activity [GO:0061630]; zinc ion binding [GO:0008270]; protein ubiquitination [GO:0016567]; ubiquitin-dependent protein catabolic process [GO:0006511]
Q8IHW5	Q8IHW5	unreviewed	Q8IHW5_PLAF7	Carbonic anhydrase (EC 4.2.1.1)	PF3D7_1140000	Plasmodium falciparum (isolate 3D7)	600	membrane [GO:0016020]; carbonate dehydratase activity [GO:0004089]; zinc ion binding [GO:0008270]
O96119	O96119	unreviewed	O96119_PLAF7	Fam-b protein	PF3D7_0201400	Plasmodium falciparum (isolate 3D7)	156	membrane [GO:0016020]
Q8IKV9	Q8IKV9	unreviewed	Q8IKV9_PLAF7	Calcineurin subunit B	PF3D7_1451700	Plasmodium falciparum (isolate 3D7)	177	calcineurin complex [GO:0005955]; calcium ion binding [GO:0005509]; calcium-dependent protein serine/threonine phosphatase regulator activity [GO:0008597]; phosphatase binding [GO:0019902]; calcineurin-mediated signaling [GO:0097720]; protein dephosphorylation [GO:0006470]
Q8IJ65	Q8IJ65	unreviewed	Q8IJ65_PLAF7	Symplekin C-terminal domain-containing protein	PF3D7_1034500	Plasmodium falciparum (isolate 3D7)	1511	membrane [GO:0016020]; protein phosphatase regulator activity [GO:0019888]
A0A5K1K926	A0A5K1K926	unreviewed	A0A5K1K926_PLAF7	Nuclear fusion protein, putative	PF3D7_1363800	Plasmodium falciparum (isolate 3D7)	681	membrane [GO:0016020]
A0A143ZZS2	A0A143ZZS2	unreviewed	A0A143ZZS2_PLAF7	Uncharacterized protein	PF3D7_1019500.2	Plasmodium falciparum (isolate 3D7)	1241	membrane [GO:0016020]; nucleotide binding [GO:0000166]
Q8ILM0	Q8ILM0	unreviewed	Q8ILM0_PLAF7	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)	PF3D7_1423200	Plasmodium falciparum (isolate 3D7)	446	catalytic step 2 spliceosome [GO:0071013]; peptidyl-prolyl cis-trans isomerase activity [GO:0003755]; protein folding [GO:0006457]
Q8IKB2	Q8IKB2	unreviewed	Q8IKB2_PLAF7	Protein disulfide-isomerase (EC 5.3.4.1)	PF3D7_1472600	Plasmodium falciparum (isolate 3D7)	553	endoplasmic reticulum [GO:0005783]; protein disulfide isomerase activity [GO:0003756]; protein folding [GO:0006457]; response to endoplasmic reticulum stress [GO:0034976]
Q8IB24	Q8IB24	unreviewed	Q8IB24_PLAF7	Heat shock protein 70	PF3D7_0818900	Plasmodium falciparum (isolate 3D7)	677	cytoplasm [GO:0005737]; nucleus [GO:0005634]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent protein folding chaperone [GO:0140662]; heat shock protein binding [GO:0031072]; protein folding chaperone [GO:0044183]; chaperone cofactor-dependent protein refolding [GO:0051085]; protein refolding [GO:0042026]
C6KSW0	C6KSW0	unreviewed	C6KSW0_PLAF7	EF-hand domain-containing protein	PF3D7_0611500	Plasmodium falciparum (isolate 3D7)	360	
Q8IHS0	Q8IHS0	unreviewed	Q8IHS0_PLAF7	Apicoplast import protein Tic20, putative	PF3D7_1144700	Plasmodium falciparum (isolate 3D7)	259	membrane [GO:0016020]
Q8IIX2	Q8IIX2	unreviewed	Q8IIX2_PLAF7	Plasmodium RESA N-terminal domain-containing protein	PF3D7_1102900	Plasmodium falciparum (isolate 3D7)	215	membrane [GO:0016020]
A0A5K1K8L6	A0A5K1K8L6	unreviewed	A0A5K1K8L6_PLAF7	E1-E2 ATPase, putative	PF3D7_1348800	Plasmodium falciparum (isolate 3D7)	1834	intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]; P-type calcium transporter activity [GO:0005388]
Q8I393	Q8I393	unreviewed	Q8I393_PLAF7	WD repeat-containing protein 66, putative	PF3D7_0905600	Plasmodium falciparum (isolate 3D7)	1220	motile cilium [GO:0031514]
Q7KQJ9	Q7KQJ9	reviewed	PCNA2_PLAF7	Proliferating cell nuclear antigen 2 (PfPCNA2)	PCNA2 PF3D7_1226600	Plasmodium falciparum (isolate 3D7)	264	chromosome [GO:0005694]; cytoplasm [GO:0005737]; nucleus [GO:0005634]; PCNA complex [GO:0043626]; DNA binding [GO:0003677]; DNA polymerase processivity factor activity [GO:0030337]; leading strand elongation [GO:0006272]; mismatch repair [GO:0006298]; positive regulation of DNA repair [GO:0045739]; protein complex oligomerization [GO:0051259]; regulation of DNA replication [GO:0006275]; translesion synthesis [GO:0019985]
C0H4F1	C0H4F1	unreviewed	C0H4F1_PLAF7	FoP domain-containing protein, putative	PF3D7_0519700	Plasmodium falciparum (isolate 3D7)	192	RNA binding [GO:0003723]
Q8I5H6	Q8I5H6	unreviewed	Q8I5H6_PLAF7	Uncharacterized protein	PF3D7_1224100	Plasmodium falciparum (isolate 3D7)	192	
Q9NFA0	Q9NFA0	reviewed	SPCS2_PLAF7	Signal peptidase complex subunit 2 (PfSPC25)	SPC25 PF3D7_0320700	Plasmodium falciparum (isolate 3D7)	179	endoplasmic reticulum [GO:0005783]; signal peptidase complex [GO:0005787]; endopeptidase activity [GO:0004175]; protein transport [GO:0015031]; signal peptide processing [GO:0006465]
Q8IAW2	Q8IAW2	unreviewed	Q8IAW2_PLAF7	Ubiquitin-conjugating enzyme E2, putative (EC 2.3.2.23)	PF3D7_0812600	Plasmodium falciparum (isolate 3D7)	163	ATP binding [GO:0005524]; ubiquitin conjugating enzyme activity [GO:0061631]; ubiquitin-protein transferase activity [GO:0004842]; DNA repair [GO:0006281]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; ubiquitin-dependent protein catabolic process [GO:0006511]
Q8IBI5	Q8IBI5	unreviewed	Q8IBI5_PLAF7	Cysteine desulfurase, putative (EC 2.8.1.7)	PF3D7_0727200	Plasmodium falciparum (isolate 3D7)	553	cytosol [GO:0005829]; mitochondrion [GO:0005739]; cystathionine gamma-lyase activity [GO:0004123]; cysteine desulfurase activity [GO:0031071]; cysteine metabolic process [GO:0006534]; iron-sulfur cluster assembly [GO:0016226]
Q8IIV1	Q8IIV1	unreviewed	Q8IIV1_PLAF7	Histone H2B	PF3D7_1105100	Plasmodium falciparum (isolate 3D7)	117	nucleosome [GO:0000786]; nucleus [GO:0005634]; DNA binding [GO:0003677]; protein heterodimerization activity [GO:0046982]; structural constituent of chromatin [GO:0030527]; chromosome organization [GO:0051276]
Q8I513	Q8I513	unreviewed	Q8I513_PLAF7	Mitochondrial carrier protein, putative	PF3D7_1241600	Plasmodium falciparum (isolate 3D7)	256	mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]; S-adenosyl-L-methionine transmembrane transporter activity [GO:0000095]
C6S3B1	C6S3B1	unreviewed	C6S3B1_PLAF7	PH domain-containing protein, putative	PF3D7_0205800	Plasmodium falciparum (isolate 3D7)	120	
Q8I3W5	Q8I3W5	unreviewed	Q8I3W5_PLAF7	Uncharacterized protein	PF3D7_0514200	Plasmodium falciparum (isolate 3D7)	867	membrane [GO:0016020]
A0A143ZYV4	A0A143ZYV4	unreviewed	A0A143ZYV4_PLAF7	TMEM65 domain-containing protein, putative	PF3D7_1145600	Plasmodium falciparum (isolate 3D7)	629	membrane [GO:0016020]; mitochondrion [GO:0005739]
A0A5K1K8S4	A0A5K1K8S4	unreviewed	A0A5K1K8S4_PLAF7	Uncharacterized protein	PF3D7_1327400	Plasmodium falciparum (isolate 3D7)	302	
Q8I6U4	Q8I6U4	unreviewed	Q8I6U4_PLAF7	Cysteine proteinase falcipain 2a (EC 3.4.22.-)	PF3D7_1115700	Plasmodium falciparum (isolate 3D7)	484	extracellular space [GO:0005615]; food vacuole [GO:0020020]; membrane [GO:0016020]; cysteine-type endopeptidase activity [GO:0004197]; proteolysis [GO:0006508]; proteolysis involved in protein catabolic process [GO:0051603]
C6S3F6	C6S3F6	unreviewed	C6S3F6_PLAF7	Uncharacterized protein	PF3D7_1135700	Plasmodium falciparum (isolate 3D7)	74	
Q8IKM3	Q8IKM3	unreviewed	Q8IKM3_PLAF7	Apicoplast ribosomal protein S10, putative	PF3D7_1460900.1	Plasmodium falciparum (isolate 3D7)	268	mitochondrion [GO:0005739]; small ribosomal subunit [GO:0015935]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
Q8I4V0	Q8I4V0	unreviewed	Q8I4V0_PLAF7	Uncharacterized protein	PF3D7_1248400	Plasmodium falciparum (isolate 3D7)	285	
Q8IBA2	Q8IBA2	unreviewed	Q8IBA2_PLAF7	ATP-dependent RNA helicase DBP10, putative (EC 3.6.4.13)	PF3D7_0827000	Plasmodium falciparum (isolate 3D7)	1289	nucleolus [GO:0005730]; ATP binding [GO:0005524]; hydrolase activity [GO:0016787]; nucleic acid binding [GO:0003676]; RNA helicase activity [GO:0003724]; maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000463]
Q8IC13	Q8IC13	unreviewed	Q8IC13_PLAF7	Mediator of RNA polymerase II transcription subunit 10, putative	PF3D7_0707600	Plasmodium falciparum (isolate 3D7)	244	
Q7YTF7	Q7YTF7	unreviewed	Q7YTF7_PLAF7	Protein kinase 7 (EC 2.7.11.1)	PF3D7_0213400	Plasmodium falciparum (isolate 3D7)	343	cytoplasm [GO:0005737]; nucleus [GO:0005634]; ATP binding [GO:0005524]; MAP kinase kinase activity [GO:0004708]; protein kinase activity [GO:0004672]; protein serine/threonine kinase activity [GO:0004674]; mitotic DNA damage checkpoint signaling [GO:0044773]; phosphorylation [GO:0016310]
Q8I1Y5	Q8I1Y5	reviewed	PF36_PLAF7	Sporozoite surface protein P36	PF36 PFD0210c	Plasmodium falciparum (isolate 3D7)	379	cell surface [GO:0009986]; plasma membrane [GO:0005886]
Q8I2T9	Q8I2T9	unreviewed	Q8I2T9_PLAF7	NifU-like scaffold protein	PF3D7_0921400	Plasmodium falciparum (isolate 3D7)	247	mitochondrion [GO:0005739]; 4 iron, 4 sulfur cluster binding [GO:0051539]; iron ion binding [GO:0005506]; iron-sulfur cluster assembly [GO:0016226]; protein maturation by iron-sulfur cluster transfer [GO:0097428]
A0A144A4E0	Q7KQL8	reviewed	THIO1_PLAF7	Thioredoxin 1 (PfTRX1)	TRX1 PF14_0545 PF3D7_1457200	Plasmodium falciparum (isolate 3D7)	104	cytosol [GO:0005829]; protein-disulfide reductase activity [GO:0015035]
Q8IHW8	Q8IHW8	unreviewed	Q8IHW8_PLAF7	Uncharacterized protein	PF3D7_1139800	Plasmodium falciparum (isolate 3D7)	2213	
Q8I3F5	Q8I3F5	unreviewed	Q8I3F5_PLAF7	Uncharacterized protein	PF3D7_0531300	Plasmodium falciparum (isolate 3D7)	295	
Q8I359	Q8I359	unreviewed	Q8I359_PLAF7	Apoptosis-related protein	PF3D7_0909300	Plasmodium falciparum (isolate 3D7)	131	cytosol [GO:0005829]; nucleus [GO:0005634]; DNA binding [GO:0003677]
C0H4U6	C0H4U6	unreviewed	C0H4U6_PLAF7	Ribonuclease P/MRP protein subunit POP5	PF3D7_0814100	Plasmodium falciparum (isolate 3D7)	148	
Q8I3B9	Q8I3B9	unreviewed	Q8I3B9_PLAF7	Uncharacterized protein	PF3D7_0902900	Plasmodium falciparum (isolate 3D7)	102	membrane [GO:0016020]
Q8I2E4	Q8I2E4	unreviewed	Q8I2E4_PLAF7	Erythrocyte membrane protein 1, PfEMP1	PF3D7_0937600	Plasmodium falciparum (isolate 3D7)	1315	membrane [GO:0016020]; host cell surface receptor binding [GO:0046789]
Q8IEG2	Q8IEG2	unreviewed	Q8IEG2_PLAF7	Uncharacterized protein	PF3D7_1315300	Plasmodium falciparum (isolate 3D7)	477	
Q8IL37	Q8IL37	unreviewed	Q8IL37_PLAF7	WD repeat-containing protein	PF3D7_1443400	Plasmodium falciparum (isolate 3D7)	819	Cdc73/Paf1 complex [GO:0016593]
Q8I5E3	Q8I5E3	unreviewed	Q8I5E3_PLAF7	Protein SOC2, putative	PF3D7_1227500	Plasmodium falciparum (isolate 3D7)	2303	membrane [GO:0016020]; negative regulation of cyclin-dependent protein serine/threonine kinase activity [GO:0045736]; regulation of cell cycle [GO:0051726]
Q8I3J4	Q8I3J4	unreviewed	Q8I3J4_PLAF7	Ubiquitin-conjugating enzyme E2 N, putative (EC 6.3.2.19)	PF3D7_0527100	Plasmodium falciparum (isolate 3D7)	152	nucleus [GO:0005634]; ATP binding [GO:0005524]; ligase activity [GO:0016874]; ubiquitin conjugating enzyme activity [GO:0061631]; ubiquitin-protein transferase activity [GO:0004842]; postreplication repair [GO:0006301]
Q8IL86	Q8IL86	unreviewed	Q8IL86_PLAF7	Translocation protein SEC62	PF3D7_1438100	Plasmodium falciparum (isolate 3D7)	377	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; membrane [GO:0016020]; intracellular signal transduction [GO:0035556]; post-translational protein targeting to membrane, translocation [GO:0031204]
Q8I1P4	Q8I1P4	unreviewed	Q8I1P4_PLAF7	Uncharacterized protein	PF3D7_0419300	Plasmodium falciparum (isolate 3D7)	346	Rad51C-XRCC3 complex [GO:0033065]; replication fork [GO:0005657]; double-strand break repair via synthesis-dependent strand annealing [GO:0045003]; resolution of mitotic recombination intermediates [GO:0071140]; t-circle formation [GO:0090656]; telomere maintenance via recombination [GO:0000722]
Q8I2Y1	Q8I2Y1	unreviewed	Q8I2Y1_PLAF7	Uncharacterized protein	PF3D7_0917200	Plasmodium falciparum (isolate 3D7)	324	membrane [GO:0016020]
Q8I1T8	Q8I1T8	reviewed	ASNA_PLAF7	ATPase ASNA1 homolog (EC 3.6.-.-) (Arsenical pump-driving ATPase homolog) (Arsenite-stimulated ATPase)	PFD0725c	Plasmodium falciparum (isolate 3D7)	379	GET complex [GO:0043529]; membrane [GO:0016020]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATPase-coupled arsenite transmembrane transporter activity [GO:0015446]; monoatomic ion transport [GO:0006811]; post-translational protein targeting to endoplasmic reticulum membrane [GO:0006620]; protein insertion into ER membrane [GO:0045048]
A0A5K1K8T1	A0A5K1K8T1	unreviewed	A0A5K1K8T1_PLAF7	U3 small nucleolar RNA-associated protein 15, putative	PF3D7_1352200	Plasmodium falciparum (isolate 3D7)	464	nucleolus [GO:0005730]; positive regulation of transcription by RNA polymerase I [GO:0045943]; rRNA processing [GO:0006364]
Q8I0G7	Q8I0G7	unreviewed	Q8I0G7_PLAF7	Rifin	PF3D7_1400300	Plasmodium falciparum (isolate 3D7)	342	host cell plasma membrane [GO:0020002]; membrane [GO:0016020]; antigenic variation [GO:0020033]
Q8ILM8	Q8ILM8	unreviewed	Q8ILM8_PLAF7	ERAD-associated E3 ubiquitin-protein ligase HRD1 (EC 2.3.2.27)	PF3D7_1422500	Plasmodium falciparum (isolate 3D7)	510	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; ubiquitin protein ligase activity [GO:0061630]; ubiquitin-protein transferase activity [GO:0004842]; ubiquitin-dependent protein catabolic process [GO:0006511]
C0H4M6	C0H4M6	unreviewed	C0H4M6_PLAF7	Regulator of chromosome condensation, putative	PF3D7_0711500	Plasmodium falciparum (isolate 3D7)	688	cytoplasm [GO:0005737]; nucleus [GO:0005634]; chromatin binding [GO:0003682]; guanyl-nucleotide exchange factor activity [GO:0005085]; chromosome condensation [GO:0030261]
Q8ILU5	Q8ILU5	unreviewed	Q8ILU5_PLAF7	Uncharacterized protein	PF3D7_1415100	Plasmodium falciparum (isolate 3D7)	590	
Q8IBV0	Q8IBV0	unreviewed	Q8IBV0_PLAF7	4-nitrophenylphosphatase (EC 3.1.3.41)	PF3D7_0715000	Plasmodium falciparum (isolate 3D7)	322	cytosol [GO:0005829]; metal ion binding [GO:0046872]; phosphatase activity [GO:0016791]
O97306	O97306	unreviewed	O97306_PLAF7	Uncharacterized protein	PF3D7_0323800	Plasmodium falciparum (isolate 3D7)	977	
Q8II33	Q8II33	unreviewed	Q8II33_PLAF7	Uncharacterized protein	PF3D7_1133100	Plasmodium falciparum (isolate 3D7)	1057	membrane [GO:0016020]
Q8IJF0	Q8IJF0	unreviewed	Q8IJF0_PLAF7	Uncharacterized protein	PF3D7_1025400	Plasmodium falciparum (isolate 3D7)	1358	membrane [GO:0016020]
Q8IHV5	Q8IHV5	unreviewed	Q8IHV5_PLAF7	Uncharacterized protein	PF3D7_1141000	Plasmodium falciparum (isolate 3D7)	823	
C6KSU6	C6KSU6	unreviewed	C6KSU6_PLAF7	Tetratricopeptide repeat protein	PF3D7_0609900	Plasmodium falciparum (isolate 3D7)	2017	transcription factor TFIIIC complex [GO:0000127]; transcription by RNA polymerase III [GO:0006383]
Q8I391	Q8I391	unreviewed	Q8I391_PLAF7	TFIIS N-terminal domain-containing protein	PF3D7_0905800	Plasmodium falciparum (isolate 3D7)	1197	nucleus [GO:0005634]
C6KTE4	C6KTE4	unreviewed	C6KTE4_PLAF7	ATP-dependent RNA helicase (EC 3.6.4.13)	PF3D7_0630900	Plasmodium falciparum (isolate 3D7)	601	nucleolus [GO:0005730]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; RNA binding [GO:0003723]; RNA helicase activity [GO:0003724]; DNA duplex unwinding [GO:0032508]; maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000463]; RNA metabolic process [GO:0016070]; RNA secondary structure unwinding [GO:0010501]
Q8IBR7	Q8IBR7	unreviewed	Q8IBR7_PLAF7	Mitochondrial ribosomal protein S8, putative	PF3D7_0718400	Plasmodium falciparum (isolate 3D7)	129	mitochondrial small ribosomal subunit [GO:0005763]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
C0H537	C0H537	reviewed	TRM5_PLAF7	tRNA (guanine(37)-N1)-methyltransferase (EC 2.1.1.228) (M1G-methyltransferase) (tRNA [GM37] methyltransferase) (tRNA methyltransferase 5 homolog)	PFI0700c	Plasmodium falciparum (isolate 3D7)	781	cytoplasm [GO:0005737]; mitochondrial matrix [GO:0005759]; nucleus [GO:0005634]; tRNA (guanine(37)-N(1))-methyltransferase activity [GO:0052906]; tRNA (guanine-N1-)-methyltransferase activity [GO:0009019]; tRNA N1-guanine methylation [GO:0002939]
Q8IE14	Q8IE14	reviewed	SEC11_PLAF7	Signal peptidase complex catalytic subunit SEC11 (PfSPC21) (EC 3.4.21.89) (Signal peptidase 21 kDa) (PfSP21)	SEC11 SPC21 PF3D7_1331300	Plasmodium falciparum (isolate 3D7)	184	endoplasmic reticulum [GO:0005783]; signal peptidase complex [GO:0005787]; peptidase activity [GO:0008233]; serine-type endopeptidase activity [GO:0004252]; signal peptide processing [GO:0006465]
Q8IL50	Q8IL50	unreviewed	Q8IL50_PLAF7	ADP-ribosylation factor, putative	PF3D7_1442000	Plasmodium falciparum (isolate 3D7)	183	cytoplasm [GO:0005737]; microtubule cytoskeleton [GO:0015630]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; protein folding [GO:0006457]
Q8IM62	Q8IM62	unreviewed	Q8IM62_PLAF7	Uncharacterized protein	PF3D7_1402800	Plasmodium falciparum (isolate 3D7)	1511	
O96173	O96173	unreviewed	O96173_PLAF7	Ribosome-recycling factor	PF3D7_0208600	Plasmodium falciparum (isolate 3D7)	498	apicoplast [GO:0020011]; mitochondrion [GO:0005739]; ribosomal large subunit binding [GO:0043023]; ribosome disassembly [GO:0032790]; translation [GO:0006412]
Q8I5U1	Q8I5U1	unreviewed	Q8I5U1_PLAF7	GPI mannosyltransferase 1 (EC 2.4.1.-) (GPI mannosyltransferase I)	PF3D7_1210900	Plasmodium falciparum (isolate 3D7)	441	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; glycosylphosphatidylinositol-mannosyltransferase I complex [GO:1990529]; membrane [GO:0016020]; alpha-1,4-mannosyltransferase activity [GO:0051751]; glycolipid mannosyltransferase activity [GO:0004376]; mannosyltransferase activity [GO:0000030]; protein glycosylation [GO:0006486]
Q8IHT8	Q8IHT8	unreviewed	Q8IHT8_PLAF7	Methyltransferase, putative (EC 2.1.1.43)	PF3D7_1142700	Plasmodium falciparum (isolate 3D7)	615	cytoplasm [GO:0005737]; nucleus [GO:0005634]; S-adenosylmethionine-dependent methyltransferase activity [GO:0008757]; methylation [GO:0032259]
Q8I607	Q8I607	unreviewed	Q8I607_PLAF7	Ubiquitin-conjugating enzyme E2 (EC 2.3.2.23)	PF3D7_1203900	Plasmodium falciparum (isolate 3D7)	147	cytoplasm [GO:0005737]; nucleus [GO:0005634]; ATP binding [GO:0005524]; ubiquitin conjugating enzyme activity [GO:0061631]; ubiquitin-protein transferase activity [GO:0004842]
Q8IJ60	Q8IJ60	unreviewed	Q8IJ60_PLAF7	methionine--tRNA ligase (EC 6.1.1.10)	PF3D7_1034900	Plasmodium falciparum (isolate 3D7)	889	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; methionine-tRNA ligase activity [GO:0004825]; methionyl-tRNA aminoacylation [GO:0006431]
A0A144A2S8	A0A144A2S8	unreviewed	A0A144A2S8_PLAF7	Pre-mRNA-splicing factor SYF1, putative	PF3D7_1235900	Plasmodium falciparum (isolate 3D7)	1031	membrane [GO:0016020]; post-mRNA release spliceosomal complex [GO:0071014]; Prp19 complex [GO:0000974]; U2-type catalytic step 2 spliceosome [GO:0071007]; generation of catalytic spliceosome for first transesterification step [GO:0000349]; mRNA splicing, via spliceosome [GO:0000398]
Q8IJP2	Q8IJP2	reviewed	MAP1B_PLAF7	Methionine aminopeptidase 1b (EC 3.4.11.18) (PfMetAP1b)	METAP1b PF3D7_1015300	Plasmodium falciparum (isolate 3D7)	517	cytosol [GO:0005829]; initiator methionyl aminopeptidase activity [GO:0004239]; metal ion binding [GO:0046872]; metalloaminopeptidase activity [GO:0070006]; metalloexopeptidase activity [GO:0008235]; proteolysis [GO:0006508]
C0H572	C0H572	unreviewed	C0H572_PLAF7	Calponin-homology (CH) domain-containing protein	PF3D7_0929500	Plasmodium falciparum (isolate 3D7)	209	axoneme [GO:0005930]; microtubule binding [GO:0008017]; regulation of cytoskeleton organization [GO:0051493]
Q8IFL9	Q8IFL9	unreviewed	Q8IFL9_PLAF7	Serine/threonine protein kinase, FIKK family (EC 2.7.11.1)	PF3D7_0424700	Plasmodium falciparum (isolate 3D7)	1222	host cell cytoplasm [GO:0030430]; membrane [GO:0016020]; ATP binding [GO:0005524]; kinase activity [GO:0016301]; protein serine/threonine kinase activity [GO:0004674]; intracellular signal transduction [GO:0035556]; phosphorylation [GO:0016310]
Q8ILB3	Q8ILB3	unreviewed	Q8ILB3_PLAF7	Ribonuclease H2 subunit B, putative	PF3D7_1435100	Plasmodium falciparum (isolate 3D7)	359	
