From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)
Q58086	Q58086	reviewed	Y672_METJA	Uncharacterized transporter MJ0672	MJ0672	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	432	plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]
Q58722	Q58722	reviewed	Y1326_METJA	Uncharacterized GTP-binding protein MJ1326	MJ1326	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	391	cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; cytoplasmic translation [GO:0002181]
Q58990	Q58990	reviewed	Y1595_METJA	UPF0104 membrane protein MJ1595	MJ1595	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	336	plasma membrane [GO:0005886]
Q58062	Q58062	reviewed	Y646_METJA	UPF0305 protein MJ0646	MJ0646	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	164	
Q58232	Q58232	reviewed	CSG_METJA	S-layer protein (Cell surface glycoprotein) (Surface layer protein)	sla slmJ1 MJ0822	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	558	extracellular region [GO:0005576]; S-layer [GO:0030115]; cell wall organization [GO:0071555]
Q58228	Q58228	reviewed	Y818_METJA	Uncharacterized protein MJ0818	MJ0818	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	203	nucleic acid binding [GO:0003676]
P54051	P54051	reviewed	RL37A_METJA	Large ribosomal subunit protein eL43 (50S ribosomal protein L37Ae) (Ribosomal protein L43e)	rpl37ae MJ0593	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	92	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; large ribosomal subunit rRNA binding [GO:0070180]; structural constituent of ribosome [GO:0003735]; zinc ion binding [GO:0008270]; translation [GO:0006412]
Q58419	Q58419	reviewed	PSTA_METJA	Probable phosphate transport system permease protein PstA	pstA MJ1013	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	281	plasma membrane [GO:0005886]; inorganic phosphate transmembrane transporter activity [GO:0005315]; phosphate ion transmembrane transport [GO:0035435]
Q58170	Q58170	reviewed	Y760_METJA	Uncharacterized protein MJ0760	MJ0760	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	275	
Q58274	Q58274	reviewed	HDRC2_METJA	CoB--CoM heterodisulfide reductase iron-sulfur subunit C 2 (EC 1.8.98.-)	hdrC2 MJ0864	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	186	4 iron, 4 sulfur cluster binding [GO:0051539]; CoB--CoM heterodisulfide reductase activity [GO:0051912]; metal ion binding [GO:0046872]; methanogenesis [GO:0015948]
Q58466	Q58466	reviewed	Y1066_METJA	Uncharacterized protein MJ1066	MJ1066	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	386	pyridoxal phosphate binding [GO:0030170]; transaminase activity [GO:0008483]; polysaccharide biosynthetic process [GO:0000271]
P0CW37	P0CW37	reviewed	VAPB1_METJA	Putative antitoxin VapB1	vapB1 MJ0913.1	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	64	
Q60172	Q60172	reviewed	HEM1_METJA	Glutamyl-tRNA reductase (GluTR) (EC 1.2.1.70)	hemA MJ0143	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	392	glutamyl-tRNA reductase activity [GO:0008883]; NADP binding [GO:0050661]; protoporphyrinogen IX biosynthetic process from glutamate [GO:0019353]
Q57586	Q57586	reviewed	R15PI_METJA	Ribose 1,5-bisphosphate isomerase (R15P isomerase) (R15Pi) (EC 5.3.1.29) (Ribulose 1,5-bisphosphate synthase) (RuBP synthase)	MJ0122	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	308	ribose 1,5-bisphosphate isomerase activity [GO:0043917]; S-methyl-5-thioribose-1-phosphate isomerase activity [GO:0046523]; L-methionine salvage from methylthioadenosine [GO:0019509]; pentose catabolic process [GO:0019323]
Q58197	Q58197	reviewed	Y787_METJA	Uncharacterized protein MJ0787	MJ0787	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	504	
Q59071	Q59071	reviewed	Y1677_METJA	UPF0056 membrane protein MJ1677	MJ1677	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	205	plasma membrane [GO:0005886]
Q57717	Q57717	reviewed	PORC_METJA	Pyruvate synthase subunit PorC (EC 1.2.7.1) (Pyruvate oxidoreductase gamma chain) (POR) (Pyruvic-ferredoxin oxidoreductase subunit gamma)	porC MJ0269	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	178	pyruvate synthase activity [GO:0019164]
Q59014	Q59014	reviewed	BPL_METJA	Putative biotin ligase (EC 6.3.4.15)	MJ1619	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	237	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; biotin-[acetyl-CoA-carboxylase] ligase activity [GO:0004077]; protein modification process [GO:0036211]
Q58192	Q58192	reviewed	TF2B_METJA	Transcription initiation factor IIB (TFIIB) [Cleaved into: Endonuclease Mja Tfb (EC 3.1.-.-) (Mja TFIIB intein) (Mja Tfb intein)]	tfb MJ0782	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	673	transcription preinitiation complex [GO:0097550]; DNA-binding transcription factor activity [GO:0003700]; endonuclease activity [GO:0004519]; TBP-class protein binding [GO:0017025]; zinc ion binding [GO:0008270]; DNA-templated transcription initiation [GO:0006352]; intein-mediated protein splicing [GO:0016539]; intron homing [GO:0006314]; transcription preinitiation complex assembly [GO:0070897]
Q60312	Q60312	reviewed	Y002_METJA	Uncharacterized protein MJ0002	MJ0002	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	243	
Q58727	Q58727	reviewed	Y1331_METJA	Acylphosphatase-like protein MJ1331	MJ1331	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	144	
Q57887	Q57887	reviewed	IF1A_METJA	Translation initiation factor 1A (aIF-1A)	eIF1A MJ0445	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	102	cytoplasm [GO:0005737]; RNA binding [GO:0003723]; translation initiation factor activity [GO:0003743]; translational initiation [GO:0006413]
Q58526	Q58526	reviewed	HFLX_METJA	GTPase HflX (GTP-binding protein HflX)	hflX MJ1126	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	402	cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; metal ion binding [GO:0046872]; ribosome binding [GO:0043022]
Q59059	Q59059	reviewed	Y1665_METJA	UPF0210 protein MJ1665	MJ1665	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	458	
Q58518	Q58518	reviewed	Y1118_METJA	Uncharacterized protein MJ1118	MJ1118	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	89	
Q60304	Q60304	reviewed	Y3405_METJA	Uncharacterized protein MJECS05	MJECS05	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	144	plasma membrane [GO:0005886]
Q60281	Q60281	reviewed	Y3521_METJA	Uncharacterized protein MJECL21	MJECL21	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	432	
Q58838	Q58838	reviewed	Y1443_METJA	UPF0132 membrane protein MJ1443	MJ1443	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	110	plasma membrane [GO:0005886]
Q58919	Q58919	reviewed	Y1524_METJA	UPF0166 protein MJ1524	MJ1524	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	108	
Q58349	Q58349	reviewed	Y939_METJA	Uncharacterized protein MJ0939	MJ0939	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	276	
Q58957	Q58957	reviewed	Y1562_METJA	Putative membrane protein MJ1562	MJ1562	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	388	plasma membrane [GO:0005886]
Q58842	Q58842	reviewed	FAEHP_METJA	Bifunctional enzyme Fae/Hps [Includes: 5,6,7,8-tetrahydromethanopterin hydro-lyase (EC 4.2.1.147) (Formaldehyde-activating enzyme) (Fae); 3-hexulose-6-phosphate synthase (HPS) (EC 4.1.2.43) (D-arabino-3-hexulose-6-phosphate formaldehyde lyase)]	fae-hps MJ1447	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	381	3-dehydro-L-gulonate-6-phosphate decarboxylase activity [GO:0033982]; carbon-nitrogen lyase activity [GO:0016840]; hexulose-6-phosphate synthase activity [GO:0043801]; hydro-lyase activity [GO:0016836]; orotidine-5'-phosphate decarboxylase activity [GO:0004590]; 'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]; carbohydrate biosynthetic process [GO:0016051]; L-ascorbic acid catabolic process [GO:0019854]
Q57856	Q57856	reviewed	Y413_METJA	Putative ABC transporter permease protein MJ0413	MJ0413	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	267	plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]
Q58737	Q58737	reviewed	Y1341_METJA	Uncharacterized protein MJ1341	MJ1341	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	312	pyridoxal phosphate binding [GO:0030170]; transaminase activity [GO:0008483]; polysaccharide biosynthetic process [GO:0000271]
Q58092	Q58092	reviewed	TKTC_METJA	Putative transketolase C-terminal section (TK) (EC 2.2.1.1)	MJ0679	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	316	transketolase activity [GO:0004802]; organic acid metabolic process [GO:0006082]; organic substance biosynthetic process [GO:1901576]; sulfur compound biosynthetic process [GO:0044272]
Q58742	Q58742	reviewed	QUEC_METJA	7-cyano-7-deazaguanine synthase (EC 6.3.4.20) (7-cyano-7-carbaguanine synthase) (Archaeosine biosynthesis protein QueC) (PreQ(0) synthase)	queC MJ1347	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	232	ATP binding [GO:0005524]; ligase activity, forming carbon-nitrogen bonds [GO:0016879]; zinc ion binding [GO:0008270]
Q58520	Q58520	reviewed	Y1120_METJA	Uncharacterized HTH-type transcriptional regulator MJ1120	MJ1120	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	279	DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]; regulation of DNA-templated transcription [GO:0006355]
P81331	P81331	reviewed	YE8A_METJA	Uncharacterized protein MJ1489.1	MJ1489.1	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	139	plasma membrane [GO:0005886]
Q57801	Q57801	reviewed	Y355_METJA	Uncharacterized protein MJ0355	MJ0355	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	109	
Q57553	Q57553	reviewed	Y088_METJA	Uncharacterized protein MJ0088	MJ0088	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	180	
Q57930	Q57930	reviewed	TBP_METJA	TATA-box-binding protein (Box A-binding protein) (BAP) (TATA sequence-binding protein) (TBP) (TATA-box factor)	tbp MJ0507	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	183	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; general transcription initiation factor activity [GO:0140223]; DNA-templated transcription initiation [GO:0006352]
Q60271	Q60271	reviewed	Y3509_METJA	Uncharacterized protein MJECL09	MJECL09	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	108	
Q58181	Q58181	reviewed	CBIL_METJA	Probable cobalt-precorrin-2 C(20)-methyltransferase (EC 2.1.1.151) (S-adenosyl-L-methionine--cobalt-precorrin-2 methyltransferase)	cbiL MJ0771	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	230	cobalt-factor II C20-methyltransferase activity [GO:0043781]; precorrin-2 C20-methyltransferase activity [GO:0030788]; cobalamin biosynthetic process [GO:0009236]; methylation [GO:0032259]
Q57662	Q57662	reviewed	PPS_METJA	4-phosphopantoate--beta-alanine ligase (EC 6.3.2.36) (Phosphopantothenate synthetase) (PPS)	MJ0209	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	266	acid-amino acid ligase activity [GO:0016881]; ATP binding [GO:0005524]; coenzyme A biosynthetic process [GO:0015937]
Q57610	Q57610	reviewed	FER3_METJA	Uncharacterized ferredoxin MJ0146	MJ0146	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	69	4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; oxidoreductase activity [GO:0016491]
P54010	P54010	reviewed	RL32_METJA	Large ribosomal subunit protein eL32 (50S ribosomal protein L32e)	rpl32e MJ0472	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	146	cytosolic large ribosomal subunit [GO:0022625]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
Q60175	Q60175	reviewed	SECY_METJA	Protein translocase subunit SecY (Protein transport protein SEC61 subunit alpha homolog)	secY MJ0478	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	436	plasma membrane [GO:0005886]; protein transmembrane transporter activity [GO:0008320]; signal sequence binding [GO:0005048]; SRP-dependent cotranslational protein targeting to membrane, translocation [GO:0006616]
Q58481	Q58481	reviewed	Y1081_METJA	UPF0047 protein MJ1081	MJ1081	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	138	
Q58339	Q58339	reviewed	PUR8_METJA	Adenylosuccinate lyase (ASL) (EC 4.3.2.2) (Adenylosuccinase) (ASase)	purB MJ0929	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	462	cytosol [GO:0005829]; (S)-2-(5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido) succinate lyase (fumarate-forming) activity [GO:0070626]; N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming) activity [GO:0004018]; 'de novo' AMP biosynthetic process [GO:0044208]; 'de novo' IMP biosynthetic process [GO:0006189]
Q57891	Q57891	reviewed	Y449_METJA	Uncharacterized transporter MJ0449	MJ0449	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	283	membrane [GO:0016020]; plasma membrane [GO:0005886]; monoatomic cation transmembrane transporter activity [GO:0008324]
Q60379	Q60379	reviewed	Y073_METJA	Uncharacterized protein MJ0073	MJ0073	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	93	
P81327	P81327	reviewed	YD3A_METJA	Uncharacterized protein MJ1333.1	MJ1333.1	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	137	plasma membrane [GO:0005886]
Q60313	Q60313	reviewed	Y003_METJA	Uncharacterized protein MJ0003	MJ0003	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	156	
Q58080	Q58080	reviewed	Y666_METJA	Putative molybdopterin biosynthesis protein MJ0666	MJ0666	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	398	cytoplasm [GO:0005737]; molybdopterin molybdotransferase activity [GO:0061599]; Mo-molybdopterin cofactor biosynthetic process [GO:0006777]
Q58485	Q58485	reviewed	Y1085_METJA	Uncharacterized protein MJ1085	MJ1085	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	509	
Q58058	Q58058	reviewed	PGK_METJA	Phosphoglycerate kinase (EC 2.7.2.3)	pgk MJ0641	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	417	cytosol [GO:0005829]; ADP binding [GO:0043531]; ATP binding [GO:0005524]; phosphoglycerate kinase activity [GO:0004618]; gluconeogenesis [GO:0006094]; glycolytic process [GO:0006096]; phosphorylation [GO:0016310]
Q57968	Q57968	reviewed	Y548_METJA	Uncharacterized protein MJ0548	MJ0548	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	293	
Q60303	Q60303	reviewed	Y3404_METJA	Uncharacterized protein MJECS04	MJECS04	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	135	
Q60180	Q60180	reviewed	TRPA_METJA	Tryptophan synthase alpha chain (EC 4.2.1.20)	trpA MJ1038	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	281	cytosol [GO:0005829]; tryptophan synthase activity [GO:0004834]; tryptophan biosynthetic process [GO:0000162]
Q58637	Q58637	reviewed	Y1240_METJA	Uncharacterized protein MJ1240	MJ1240	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	97	
Q60384	Q60384	reviewed	Y077_METJA	Uncharacterized protein MJ0077	MJ0077	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	382	cytosol [GO:0005829]
Q57885	Q57885	reviewed	Y443_METJA	KH domain-containing protein MJ0443	MJ0443	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	227	RNA binding [GO:0003723]
Q57841	Q57841	reviewed	Y398_METJA	Uncharacterized protein MJ0398	MJ0398	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	271	endonuclease activity [GO:0004519]
P0CW76	P0CW76	reviewed	RELB2_METJA	Putative antitoxin RelB2	relB2 MJ0909.1	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	61	
Q58609	Q58609	reviewed	PSS_METJA	CDP-diacylglycerol--serine O-phosphatidyltransferase (EC 2.7.8.8) (Phosphatidylserine synthase)	pssA MJ1212	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	201	plasma membrane [GO:0005886]; CDP-diacylglycerol-serine O-phosphatidyltransferase activity [GO:0003882]; phospholipid biosynthetic process [GO:0008654]
Q58011	Q58011	reviewed	SDO1_METJA	Ribosome maturation protein SDO1 homolog	MJ0592	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	240	cytosolic ribosome assembly [GO:0042256]
Q58554	Q58554	reviewed	Y1154_METJA	Uncharacterized protein MJ1154	MJ1154	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	451	dGTPase activity [GO:0008832]; dGTP catabolic process [GO:0006203]
Q60285	Q60285	reviewed	Y3526_METJA	Uncharacterized ATP-binding protein MJECL26	MJECL26	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	343	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]
Q57974	Q57974	reviewed	Y554_METJA	Uncharacterized protein MJ0554	MJ0554	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	152	plasma membrane [GO:0005886]
Q57666	Q57666	reviewed	Y213_METJA	Uncharacterized protein MJ0213	MJ0213	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	149	
