From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)
Q329E6	Q329E6	unreviewed	Q329E6_SHIDS	Response regulator, positive activator of uhpT transcription	uhpA SDY_4150	Shigella dysenteriae serotype 1 (strain Sd197)	196	DNA binding [GO:0003677]; phosphorelay signal transduction system [GO:0000160]; regulation of DNA-templated transcription [GO:0006355]
Q32JZ8	Q32JZ8	unreviewed	Q32JZ8_SHIDS	Cell division protein FtsA	ftsA SDY_0124	Shigella dysenteriae serotype 1 (strain Sd197)	420	cell division site [GO:0032153]; cytoplasmic side of plasma membrane [GO:0009898]; ATP binding [GO:0005524]; FtsZ-dependent cytokinesis [GO:0043093]
Q32JA3	Q32JA3	unreviewed	Q32JA3_SHIDS	RNA signal recognition particle 4.5S RNA	ybaA SDY_0392	Shigella dysenteriae serotype 1 (strain Sd197)	117	
Q32JT5	Q32JT5	unreviewed	Q32JT5_SHIDS	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific) (EC 2.5.1.31) (Ditrans,polycis-undecaprenylcistransferase) (Undecaprenyl diphosphate synthase) (UDS) (Undecaprenyl pyrophosphate synthase) (UPP synthase)	yaeS uppS SDY_0190	Shigella dysenteriae serotype 1 (strain Sd197)	253	di-trans,poly-cis-decaprenylcistransferase activity [GO:0008834]; magnesium ion binding [GO:0000287]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]
Q32BQ3	Q32BQ3	reviewed	TSAD_SHIDS	tRNA N6-adenosine threonylcarbamoyltransferase (EC 2.3.1.234) (N6-L-threonylcarbamoyladenine synthase) (t(6)A synthase) (t(6)A37 threonylcarbamoyladenosine biosynthesis protein TsaD) (tRNA threonylcarbamoyladenosine biosynthesis protein TsaD)	tsaD gcp SDY_3248	Shigella dysenteriae serotype 1 (strain Sd197)	337	cytoplasm [GO:0005737]; iron ion binding [GO:0005506]; N(6)-L-threonylcarbamoyladenine synthase activity [GO:0061711]; tRNA threonylcarbamoyladenosine modification [GO:0002949]
Q32F90	Q32F90	unreviewed	Q32F90_SHIDS	LysM domain-containing protein	ynhG SDY_1909	Shigella dysenteriae serotype 1 (strain Sd197)	334	periplasmic space [GO:0042597]; carboxypeptidase activity [GO:0004180]; transferase activity [GO:0016740]; peptidoglycan biosynthetic process [GO:0009252]
Q32DR1	Q32DR1	unreviewed	Q32DR1_SHIDS	NADH dehydrogenase I chain L	nuoL SDY_2474	Shigella dysenteriae serotype 1 (strain Sd197)	613	membrane [GO:0016020]; NADH dehydrogenase (ubiquinone) activity [GO:0008137]; ATP synthesis coupled electron transport [GO:0042773]
Q32FF9	Q32FF9	unreviewed	Q32FF9_SHIDS	Repressor for uid operon	uidR SDY_1837	Shigella dysenteriae serotype 1 (strain Sd197)	196	DNA binding [GO:0003677]
Q32CM4	Q32CM4	unreviewed	Q32CM4_SHIDS	PTS system, glucitol/sorbitol-specific enzyme IIA component	srlB SDY_2901	Shigella dysenteriae serotype 1 (strain Sd197)	123	cytoplasm [GO:0005737]; protein-N(PI)-phosphohistidine-sugar phosphotransferase activity [GO:0008982]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]
Q32HS7	Q32HS7	unreviewed	Q32HS7_SHIDS	Phosphoanhydride phosphorylase	appA SDY_0956	Shigella dysenteriae serotype 1 (strain Sd197)	434	
Q327D5	Q327D5	unreviewed	Q327D5_SHIDS	Mutator family transposase	SDY_P060	Shigella dysenteriae serotype 1 (strain Sd197)	192	DNA binding [GO:0003677]; transposase activity [GO:0004803]; DNA transposition [GO:0006313]
Q32BR3	Q32BR3	unreviewed	Q32BR3_SHIDS	Membrane protein	SDY_3234	Shigella dysenteriae serotype 1 (strain Sd197)	472	membrane [GO:0016020]
Q32A02	Q32A02	unreviewed	Q32A02_SHIDS	Homoserine/homoserine lactone efflux protein	yigK SDY_3919	Shigella dysenteriae serotype 1 (strain Sd197)	138	plasma membrane [GO:0005886]; amino acid transport [GO:0006865]
Q32E46	Q32E46	unreviewed	Q32E46_SHIDS	Amidase	ycbB SDY_2332	Shigella dysenteriae serotype 1 (strain Sd197)	615	carboxypeptidase activity [GO:0004180]; transferase activity [GO:0016740]; peptidoglycan biosynthetic process [GO:0009252]
Q32HC6	Q32HC6	unreviewed	Q32HC6_SHIDS	ABC-type arabinose transport system, permease component	araH SDY_1122	Shigella dysenteriae serotype 1 (strain Sd197)	329	plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]
Q32BB4	Q32BB4	reviewed	NANA_SHIDS	N-acetylneuraminate lyase (NAL) (Neu5Ac lyase) (EC 4.1.3.3) (N-acetylneuraminate pyruvate-lyase) (N-acetylneuraminic acid aldolase) (Sialate lyase) (Sialic acid aldolase) (Sialic acid lyase)	nanA SDY_3400	Shigella dysenteriae serotype 1 (strain Sd197)	297	cytoplasm [GO:0005737]; N-acetylneuraminate lyase activity [GO:0008747]; carbohydrate metabolic process [GO:0005975]; N-acetylneuraminate catabolic process [GO:0019262]
Q328I8	Q328I8	unreviewed	Q328I8_SHIDS	Transmembrane subunit	ytfF SDY_4380	Shigella dysenteriae serotype 1 (strain Sd197)	324	membrane [GO:0016020]
Q32J60	Q32J60	unreviewed	Q32J60_SHIDS	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase (EC 4.2.-.-)	ybaK SDY_0437	Shigella dysenteriae serotype 1 (strain Sd197)	159	aminoacyl-tRNA editing activity [GO:0002161]; lyase activity [GO:0016829]; translation [GO:0006412]
Q32DZ8	Q32DZ8	unreviewed	Q32DZ8_SHIDS	Membrane protein	SDY_2383	Shigella dysenteriae serotype 1 (strain Sd197)	358	extrinsic component of membrane [GO:0019898]; macrolide transmembrane transporter complex [GO:1990195]; transmembrane transporter activity [GO:0022857]; xenobiotic detoxification by transmembrane export across the plasma membrane [GO:1990961]
Q32FM2	Q32FM2	unreviewed	Q32FM2_SHIDS	IS600 ORF1	SDY_1768	Shigella dysenteriae serotype 1 (strain Sd197)	100	DNA binding [GO:0003677]; transposase activity [GO:0004803]; DNA transposition [GO:0006313]
Q32CV8	Q32CV8	reviewed	ACPS_SHIDS	Holo-[acyl-carrier-protein] synthase (Holo-ACP synthase) (EC 2.7.8.7) (4'-phosphopantetheinyl transferase AcpS)	acpS SDY_2804	Shigella dysenteriae serotype 1 (strain Sd197)	126	cytoplasm [GO:0005737]; holo-[acyl-carrier-protein] synthase activity [GO:0008897]; magnesium ion binding [GO:0000287]; fatty acid biosynthetic process [GO:0006633]
Q32IG6	Q32IG6	unreviewed	Q32IG6_SHIDS	UDP-glucose 4-epimerase (EC 5.1.3.2)	galE SDY_0706	Shigella dysenteriae serotype 1 (strain Sd197)	338	UDP-glucose 4-epimerase activity [GO:0003978]; galactose metabolic process [GO:0006012]
Q32HG5	Q32HG5	unreviewed	Q32HG5_SHIDS	Big-1 domain-containing protein	SDY_1077	Shigella dysenteriae serotype 1 (strain Sd197)	177	
Q32EY4	Q32EY4	reviewed	POTA_SHIDS	Spermidine/putrescine import ATP-binding protein PotA (EC 7.6.2.11)	potA SDY_2026	Shigella dysenteriae serotype 1 (strain Sd197)	378	ATP-binding cassette (ABC) transporter complex [GO:0043190]; ABC-type putrescine transporter activity [GO:0015594]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]
Q32G93	Q32G93	unreviewed	Q32G93_SHIDS	4Fe-4S ferredoxin-type domain-containing protein	ydjY SDY_1525	Shigella dysenteriae serotype 1 (strain Sd197)	225	
Q32G38	Q32G38	unreviewed	Q32G38_SHIDS	CinA C-terminal domain-containing protein	ydeJ SDY_1588	Shigella dysenteriae serotype 1 (strain Sd197)	172	
Q32JV9	Q32JV9	unreviewed	Q32JV9_SHIDS	Penicillin-binding protein 1B (PBP-1b) (PBP1b) (Murein polymerase)	mrcB SDY_0165	Shigella dysenteriae serotype 1 (strain Sd197)	844	membrane [GO:0016020]; peptidoglycan-based cell wall [GO:0009274]; penicillin binding [GO:0008658]; peptidoglycan glycosyltransferase activity [GO:0008955]; serine-type D-Ala-D-Ala carboxypeptidase activity [GO:0009002]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; proteolysis [GO:0006508]; regulation of cell shape [GO:0008360]; response to antibiotic [GO:0046677]
Q32JV7	Q32JV7	unreviewed	Q32JV7_SHIDS	ATP-binding component of hydroxymate-dependent iron transport	fhuC SDY_0167	Shigella dysenteriae serotype 1 (strain Sd197)	265	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]
Q32F23	Q32F23	unreviewed	Q32F23_SHIDS	Uncharacterized protein	SDY_1982	Shigella dysenteriae serotype 1 (strain Sd197)	166	plasma membrane [GO:0005886]; anaerobic respiration [GO:0009061]
Q32B54	Q32B54	reviewed	RS11_SHIDS	Small ribosomal subunit protein uS11 (30S ribosomal protein S11)	rpsK SDY_3473	Shigella dysenteriae serotype 1 (strain Sd197)	129	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
Q32JE8	Q32JE8	unreviewed	Q32JE8_SHIDS	Possible NAGC-like transcriptional regulator	yajF SDY_0345	Shigella dysenteriae serotype 1 (strain Sd197)	348	
Q32CA4	Q32CA4	unreviewed	Q32CA4_SHIDS	N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28)	SDY_3034	Shigella dysenteriae serotype 1 (strain Sd197)	447	N-acetylmuramoyl-L-alanine amidase activity [GO:0008745]; peptidoglycan catabolic process [GO:0009253]
Q32C08	Q32C08	reviewed	YQGB_SHIDS	Uncharacterized protein YqgB	yqgB SDY_3133	Shigella dysenteriae serotype 1 (strain Sd197)	43	cytoplasm [GO:0005737]
Q32FH7	Q32FH7	unreviewed	Q32FH7_SHIDS	Cytoplasmic protein	SDY_1817	Shigella dysenteriae serotype 1 (strain Sd197)	96	RNA endonuclease activity [GO:0004521]
Q32GV4	Q32GV4	unreviewed	Q32GV4_SHIDS	OppD	oppD SDY_1304	Shigella dysenteriae serotype 1 (strain Sd197)	337	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; peptide transport [GO:0015833]
Q329T9	Q329T9	unreviewed	Q329T9_SHIDS	Ribokinase (RK) (EC 2.7.1.15)	rbsK SDY_3995	Shigella dysenteriae serotype 1 (strain Sd197)	309	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; ribokinase activity [GO:0004747]; D-ribose catabolic process [GO:0019303]
Q32ED3	Q32ED3	unreviewed	Q32ED3_SHIDS	Glutamate decarboxylase isozyme	SDY_2239	Shigella dysenteriae serotype 1 (strain Sd197)	113	
Q32CU9	Q32CU9	unreviewed	Q32CU9_SHIDS	Anti-sigma-E factor RseA (Regulator of SigE) (Sigma-E anti-sigma factor RseA) (Sigma-E factor negative regulatory protein)	rseA SDY_2813	Shigella dysenteriae serotype 1 (strain Sd197)	216	plasma membrane [GO:0005886]; sigma factor antagonist activity [GO:0016989]
Q329Q7	Q329Q7	unreviewed	Q329Q7_SHIDS	IS1 ORF2	insB SDY_4030	Shigella dysenteriae serotype 1 (strain Sd197)	125	DNA binding [GO:0003677]; transposase activity [GO:0004803]; DNA transposition [GO:0006313]
Q32I52	Q32I52	reviewed	MOAC_SHIDS	Cyclic pyranopterin monophosphate synthase (EC 4.6.1.17) (Molybdenum cofactor biosynthesis protein C)	moaC SDY_0823	Shigella dysenteriae serotype 1 (strain Sd197)	161	cyclic pyranopterin monophosphate synthase activity [GO:0061799]; Mo-molybdopterin cofactor biosynthetic process [GO:0006777]
Q32GC1	Q32GC1	unreviewed	Q32GC1_SHIDS	Kinase	SDY_1495	Shigella dysenteriae serotype 1 (strain Sd197)	214	kinase activity [GO:0016301]; phosphorylation [GO:0016310]
Q32FL7	Q32FL7	unreviewed	Q32FL7_SHIDS	Uncharacterized protein	SDY_1773	Shigella dysenteriae serotype 1 (strain Sd197)	89	
Q32B21	Q32B21	reviewed	TUSD_SHIDS	Sulfurtransferase TusD (EC 2.8.1.-) (tRNA 2-thiouridine synthesizing protein D)	tusD SDY_3506	Shigella dysenteriae serotype 1 (strain Sd197)	128	cytoplasm [GO:0005737]; sulfurtransferase activity [GO:0016783]; tRNA processing [GO:0008033]
Q32EX3	Q32EX3	unreviewed	Q32EX3_SHIDS	LysM domain-containing protein	ycfS SDY_2037	Shigella dysenteriae serotype 1 (strain Sd197)	320	periplasmic space [GO:0042597]; carboxypeptidase activity [GO:0004180]; transferase activity [GO:0016740]; peptidoglycan biosynthetic process [GO:0009252]
Q326S4	Q326S4	unreviewed	Q326S4_SHIDS	IpgD	ipgD SDY_P171	Shigella dysenteriae serotype 1 (strain Sd197)	538	extracellular region [GO:0005576]; phosphatase activity [GO:0016791]
Q32HA4	Q32HA4	unreviewed	Q32HA4_SHIDS	High-affinity zinc uptake system protein ZnuA	yebL SDY_1144	Shigella dysenteriae serotype 1 (strain Sd197)	328	metal ion binding [GO:0046872]; cell adhesion [GO:0007155]; zinc ion transport [GO:0006829]
Q32ET5	Q32ET5	unreviewed	Q32ET5_SHIDS	Flagellar basal body rod protein FlgB	flgB SDY_2078	Shigella dysenteriae serotype 1 (strain Sd197)	138	bacterial-type flagellum basal body, rod [GO:0030694]; bacterial-type flagellum-dependent cell motility [GO:0071973]
Q32BX5	Q32BX5	reviewed	RPIA_SHIDS	Ribose-5-phosphate isomerase A (EC 5.3.1.6) (Phosphoriboisomerase A) (PRI)	rpiA SDY_3168	Shigella dysenteriae serotype 1 (strain Sd197)	219	ribose-5-phosphate isomerase activity [GO:0004751]; pentose-phosphate shunt, non-oxidative branch [GO:0009052]
Q32CW8	Q32CW8	unreviewed	Q32CW8_SHIDS	Autotransporter domain-containing protein	SDY_2794	Shigella dysenteriae serotype 1 (strain Sd197)	70	outer membrane [GO:0019867]
Q32I92	Q32I92	unreviewed	Q32I92_SHIDS	Outer membrane protein X	ompX SDY_0781	Shigella dysenteriae serotype 1 (strain Sd197)	171	cell outer membrane [GO:0009279]; host outer membrane [GO:0044384]
Q32EK9	Q32EK9	unreviewed	Q32EK9_SHIDS	Transport system permease protein	yehW SDY_2160	Shigella dysenteriae serotype 1 (strain Sd197)	243	plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]
Q32GI8	Q32GI8	unreviewed	Q32GI8_SHIDS	diguanylate cyclase (EC 2.7.7.65)	SDY_1423	Shigella dysenteriae serotype 1 (strain Sd197)	326	diguanylate cyclase activity [GO:0052621]; nucleotide binding [GO:0000166]
Q32GX0	Q32GX0	unreviewed	Q32GX0_SHIDS	UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9) (UDP-glucose pyrophosphorylase)	galU SDY_1288	Shigella dysenteriae serotype 1 (strain Sd197)	302	UTP:glucose-1-phosphate uridylyltransferase activity [GO:0003983]; biosynthetic process [GO:0009058]; UDP-glucose metabolic process [GO:0006011]
Q32EJ7	Q32EJ7	unreviewed	Q32EJ7_SHIDS	Bacteriophage protein	yehP SDY_2172	Shigella dysenteriae serotype 1 (strain Sd197)	230	
Q32AB7	Q32AB7	unreviewed	Q32AB7_SHIDS	N-acetyl-gamma-glutamyl-phosphate reductase (AGPR) (EC 1.2.1.38) (N-acetyl-glutamate semialdehyde dehydrogenase) (NAGSA dehydrogenase)	argC SDY_3793	Shigella dysenteriae serotype 1 (strain Sd197)	334	cytoplasm [GO:0005737]; N-acetyl-gamma-glutamyl-phosphate reductase activity [GO:0003942]; NAD binding [GO:0051287]; NADP+ binding [GO:0070401]; protein dimerization activity [GO:0046983]; arginine biosynthetic process [GO:0006526]
Q329S1	Q329S1	reviewed	ATPB_SHIDS	ATP synthase subunit beta (EC 7.1.2.2) (ATP synthase F1 sector subunit beta) (F-ATPase subunit beta)	atpD SDY_4016	Shigella dysenteriae serotype 1 (strain Sd197)	460	plasma membrane [GO:0005886]; proton-transporting ATP synthase complex, catalytic core F(1) [GO:0045261]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]; proton-transporting ATPase activity, rotational mechanism [GO:0046961]
Q32IS9	Q32IS9	unreviewed	Q32IS9_SHIDS	Bacteriophage protein	SDY_0578	Shigella dysenteriae serotype 1 (strain Sd197)	184	
Q32CA8	Q32CA8	unreviewed	Q32CA8_SHIDS	cysteine desulfurase (EC 2.8.1.7)	SDY_3028	Shigella dysenteriae serotype 1 (strain Sd197)	401	cysteine desulfurase activity [GO:0031071]; pyridoxal phosphate binding [GO:0030170]; cysteine metabolic process [GO:0006534]; iron-sulfur cluster assembly [GO:0016226]
Q32GV7	Q32GV7	unreviewed	Q32GV7_SHIDS	Glutathione-binding protein GsiB	oppA SDY_1301	Shigella dysenteriae serotype 1 (strain Sd197)	543	ATP-binding cassette (ABC) transporter complex [GO:0043190]; outer membrane-bounded periplasmic space [GO:0030288]; transmembrane transport [GO:0055085]
Q32BX8	Q32BX8	reviewed	ARGP_SHIDS	HTH-type transcriptional regulator ArgP	argP iciA SDY_3165	Shigella dysenteriae serotype 1 (strain Sd197)	297	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]
Q32AZ5	Q32AZ5	unreviewed	Q32AZ5_SHIDS	ARAC-type regulatory protein	yhiX SDY_3533	Shigella dysenteriae serotype 1 (strain Sd197)	274	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; DNA-templated transcription [GO:0006351]
Q32J18	Q32J18	unreviewed	Q32J18_SHIDS	3'-phosphate/5'-hydroxy nucleic acid ligase	SDY_0482	Shigella dysenteriae serotype 1 (strain Sd197)	88	RNA ligase activity [GO:0008452]; RNA processing [GO:0006396]
Q328F3	Q328F3	unreviewed	Q328F3_SHIDS	Protein HflK	hflK SDY_4415	Shigella dysenteriae serotype 1 (strain Sd197)	419	membrane [GO:0016020]; peptidase activity [GO:0008233]; proteolysis [GO:0006508]
Q32DV5	Q32DV5	unreviewed	Q32DV5_SHIDS	Adhesin	SDY_2427	Shigella dysenteriae serotype 1 (strain Sd197)	176	cell outer membrane [GO:0009279]
Q32JG4	Q32JG4	unreviewed	Q32JG4_SHIDS	HNH nuclease domain-containing protein	yajD SDY_0324	Shigella dysenteriae serotype 1 (strain Sd197)	115	endonuclease activity [GO:0004519]; nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]
Q32DM6	Q32DM6	unreviewed	Q32DM6_SHIDS	Lysine-, arginine-, ornithine-binding periplasmic protein	argT SDY_2509	Shigella dysenteriae serotype 1 (strain Sd197)	260	outer membrane-bounded periplasmic space [GO:0030288]; amino acid transport [GO:0006865]
Q32AI6	Q32AI6	unreviewed	Q32AI6_SHIDS	ATP-binding protein	bax SDY_3709	Shigella dysenteriae serotype 1 (strain Sd197)	274	amidase activity [GO:0004040]; ATP binding [GO:0005524]
Q32CJ2	Q32CJ2	unreviewed	Q32CJ2_SHIDS	Phenolic acid decarboxylase	SDY_2937	Shigella dysenteriae serotype 1 (strain Sd197)	414	carboxy-lyase activity [GO:0016831]
Q32IT9	Q32IT9	reviewed	SYL_SHIDS	Leucine--tRNA ligase (EC 6.1.1.4) (Leucyl-tRNA synthetase) (LeuRS)	leuS SDY_0564	Shigella dysenteriae serotype 1 (strain Sd197)	860	cytoplasm [GO:0005737]; aminoacyl-tRNA editing activity [GO:0002161]; ATP binding [GO:0005524]; leucine-tRNA ligase activity [GO:0004823]; leucyl-tRNA aminoacylation [GO:0006429]
Q32EJ1	Q32EJ1	unreviewed	Q32EJ1_SHIDS	Iso-IS1 ORF2	SDY_2178	Shigella dysenteriae serotype 1 (strain Sd197)	132	DNA binding [GO:0003677]; transposase activity [GO:0004803]; DNA transposition [GO:0006313]
Q32G43	Q32G43	unreviewed	Q32G43_SHIDS	Transport protein	SDY_1582	Shigella dysenteriae serotype 1 (strain Sd197)	427	plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]
Q32IC1	Q32IC1	unreviewed	Q32IC1_SHIDS	Uncharacterized protein	SDY_0752	Shigella dysenteriae serotype 1 (strain Sd197)	86	metal ion binding [GO:0046872]
Q32KA6	Q32KA6	reviewed	YAAI_SHIDS	UPF0412 protein YaaI	yaaI SDY_0012	Shigella dysenteriae serotype 1 (strain Sd197)	134	
Q32HP7	Q32HP7	unreviewed	Q32HP7_SHIDS	Uncharacterized protein	SDY_0991	Shigella dysenteriae serotype 1 (strain Sd197)	297	
Q32B33	Q32B33	reviewed	RL23_SHIDS	Large ribosomal subunit protein uL23 (50S ribosomal protein L23)	rplW SDY_3494	Shigella dysenteriae serotype 1 (strain Sd197)	100	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
Q32EG2	Q32EG2	unreviewed	Q32EG2_SHIDS	O-antigen transporter	rfbX SDY_2208	Shigella dysenteriae serotype 1 (strain Sd197)	396	membrane [GO:0016020]
Q32IV3	Q32IV3	unreviewed	Q32IV3_SHIDS	Probable Sec-independent protein translocase protein TatE	ybeC tatE SDY_0549	Shigella dysenteriae serotype 1 (strain Sd197)	67	TAT protein transport complex [GO:0033281]; protein transmembrane transporter activity [GO:0008320]; protein transport by the Tat complex [GO:0043953]
Q32JJ6	Q32JJ6	unreviewed	Q32JJ6_SHIDS	DNA-binding protein HU-beta	hupB SDY_0292	Shigella dysenteriae serotype 1 (strain Sd197)	90	DNA binding [GO:0003677]; structural constituent of chromatin [GO:0030527]
Q328W7	Q328W7	unreviewed	Q328W7_SHIDS	Transcriptional regulatory protein	yjdG SDY_4237	Shigella dysenteriae serotype 1 (strain Sd197)	239	cytoplasm [GO:0005737]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; phosphorelay signal transduction system [GO:0000160]
Q327U9	Q327U9	unreviewed	Q327U9_SHIDS	Diacylglycerol kinase (EC 2.7.1.107)	dgkA SDY_4532	Shigella dysenteriae serotype 1 (strain Sd197)	122	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP-dependent diacylglycerol kinase activity [GO:0004143]; metal ion binding [GO:0046872]; phosphatidic acid biosynthetic process [GO:0006654]; phosphorylation [GO:0016310]
Q32GK7	Q32GK7	unreviewed	Q32GK7_SHIDS	Murein peptide amidase A (EC 3.4.17.-) (Gamma-D-Glu-Dap amidase) (Zinc metallocarboxypeptidase MpaA)	ycjI mpaA SDY_1404	Shigella dysenteriae serotype 1 (strain Sd197)	262	cytoplasm [GO:0005737]; amidase activity [GO:0004040]; murein tripeptide carboxypeptidase activity [GO:0061473]; zinc ion binding [GO:0008270]; cell wall macromolecule catabolic process [GO:0016998]; cell wall organization [GO:0071555]; peptidoglycan catabolic process [GO:0009253]; proteolysis [GO:0006508]
