From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)
Q54EY1	Q54EY1	reviewed	DTD_DICDI	D-aminoacyl-tRNA deacylase (DTD) (EC 3.1.1.96) (Gly-tRNA(Ala) deacylase)	dtd DDB_G0291273	Dictyostelium discoideum (Social amoeba)	151	cytoplasm [GO:0005737]; D-tyrosyl-tRNA(Tyr) deacylase activity [GO:0051500]; tRNA binding [GO:0000049]; D-amino acid catabolic process [GO:0019478]; tRNA metabolic process [GO:0006399]
Q54S92	Q54S92	unreviewed	Q54S92_DICDI	Uncharacterized protein	DDB_G0282597	Dictyostelium discoideum (Social amoeba)	1069	
Q551A1	Q551A1	unreviewed	Q551A1_DICDI	tyrosine--tRNA ligase (EC 6.1.1.1) (Tyrosyl-tRNA synthetase)	tyrS DDB_G0276721	Dictyostelium discoideum (Social amoeba)	383	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; tyrosine-tRNA ligase activity [GO:0004831]; tyrosyl-tRNA aminoacylation [GO:0006437]
Q54NZ3	Q54NZ3	unreviewed	Q54NZ3_DICDI	Uncharacterized protein	DDB_G0284907	Dictyostelium discoideum (Social amoeba)	95	
Q54BK7	Q54BK7	unreviewed	Q54BK7_DICDI	Squalene monooxygenase (EC 1.14.14.17)	sqle DDB_G0293584	Dictyostelium discoideum (Social amoeba)	502	endoplasmic reticulum [GO:0005783]; membrane [GO:0016020]; flavin adenine dinucleotide binding [GO:0050660]; squalene monooxygenase activity [GO:0004506]; sterol biosynthetic process [GO:0016126]
Q86JM1	Q86JM1	unreviewed	Q86JM1_DICDI	Uncharacterized protein	DDB_G0272026	Dictyostelium discoideum (Social amoeba)	108	
Q54X09	Q54X09	unreviewed	Q54X09_DICDI	Calcineurin-like phosphoesterase domain-containing protein	DDB_G0279279	Dictyostelium discoideum (Social amoeba)	387	endoplasmic reticulum [GO:0005783]; membrane [GO:0016020]; hydrolase activity [GO:0016787]
Q55F71	Q55F71	reviewed	Y9882_DICDI	Putative uncharacterized protein DDB_G0268234	DDB_G0268234	Dictyostelium discoideum (Social amoeba)	279	
Q54C77	Q54C77	reviewed	Y3184_DICDI	Probable inactive serine/threonine-protein kinase DDB_G0293184	DDB_G0293184	Dictyostelium discoideum (Social amoeba)	1186	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; GTPase activator activity [GO:0005096]; protein serine/threonine kinase activity [GO:0004674]; signal transduction [GO:0007165]
Q54EB0	Q54EB0	unreviewed	Q54EB0_DICDI	Reverse transcriptase domain-containing protein	DDB_G0291688	Dictyostelium discoideum (Social amoeba)	1134	
Q54CQ0	Q54CQ0	reviewed	DTML2_DICDI	Dictomallein-2 (EC 3.4.24.-)	dtmlB DDB_G0292822	Dictyostelium discoideum (Social amoeba)	599	extracellular region [GO:0005576]; metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]; proteolysis [GO:0006508]
Q54MP7	Q54MP7	unreviewed	Q54MP7_DICDI	Uncharacterized protein	DDB_G0285805	Dictyostelium discoideum (Social amoeba)	869	membrane [GO:0016020]; nucleus [GO:0005634]; nuclear DNA replication [GO:0033260]
Q54BC2	Q54BC2	reviewed	H2BV1_DICDI	Histone H2B.v1	H2Bv1 DDB_G0293758	Dictyostelium discoideum (Social amoeba)	226	nucleosome [GO:0000786]; DNA binding [GO:0003677]; protein heterodimerization activity [GO:0046982]; structural constituent of chromatin [GO:0030527]
Q27562	Q27562	reviewed	PSA1_DICDI	Proteasome subunit alpha type-1 (Proteasome subunit C2)	psmA1 prtC DDB_G0282363	Dictyostelium discoideum (Social amoeba)	248	cytoplasm [GO:0005737]; nucleus [GO:0005634]; phagocytic vesicle [GO:0045335]; proteasome core complex, alpha-subunit complex [GO:0019773]; proteasomal protein catabolic process [GO:0010498]; ubiquitin-dependent protein catabolic process [GO:0006511]
Q54RC3	Q54RC3	reviewed	TOP1_DICDI	DNA topoisomerase 1 (EC 5.6.2.1) (DNA topoisomerase I)	top1 DDB_G0283205	Dictyostelium discoideum (Social amoeba)	893	chromosome [GO:0005694]; nucleolus [GO:0005730]; nucleus [GO:0005634]; DNA binding [GO:0003677]; DNA topoisomerase type I (single strand cut, ATP-independent) activity [GO:0003917]; chromosome segregation [GO:0007059]; DNA replication [GO:0006260]; DNA topological change [GO:0006265]
Q23890	Q23890	unreviewed	Q23890_DICDI	ORF425		Dictyostelium discoideum (Social amoeba)	425	mitochondrion [GO:0005739]
Q54V18	Q54V18	unreviewed	Q54V18_DICDI	C2H2-type domain-containing protein	DDB_G0280669	Dictyostelium discoideum (Social amoeba)	121	
Q55F77	Q55F77	unreviewed	Q55F77_DICDI	Purple acid phosphatase (EC 3.1.3.2)	DDB_G0268222	Dictyostelium discoideum (Social amoeba)	492	acid phosphatase activity [GO:0003993]; metal ion binding [GO:0046872]
Q1ZXF4	Q1ZXF4	unreviewed	Q1ZXF4_DICDI	EGF-like domain-containing protein	DDB_G0294563	Dictyostelium discoideum (Social amoeba)	754	
Q54WD8	Q54WD8	unreviewed	Q54WD8_DICDI	Carboxylic ester hydrolase (EC 3.1.1.-)	DDB_G0279717	Dictyostelium discoideum (Social amoeba)	533	hydrolase activity [GO:0016787]
Q552L3	Q552L3	unreviewed	Q552L3_DICDI	FNIP repeat-containing protein	DDB_G0275995	Dictyostelium discoideum (Social amoeba)	214	
Q55CN4	Q55CN4	unreviewed	Q55CN4_DICDI	Transmembrane protein	DDB_G0269984	Dictyostelium discoideum (Social amoeba)	129	
Q54RP8	Q54RP8	unreviewed	Q54RP8_DICDI	SNF2-related domain-containing protein	rad54 DDB_G0282997	Dictyostelium discoideum (Social amoeba)	931	nucleus [GO:0005634]; ATP binding [GO:0005524]; ATP-dependent chromatin remodeler activity [GO:0140658]; DNA translocase activity [GO:0015616]; double-strand break repair via synthesis-dependent strand annealing [GO:0045003]; reciprocal meiotic recombination [GO:0007131]
Q54Z55	Q54Z55	unreviewed	Q54Z55_DICDI	Sugar transporter family protein	DDB_G0277773	Dictyostelium discoideum (Social amoeba)	464	membrane [GO:0016020]; hexose transmembrane transporter activity [GO:0015149]; monosaccharide transmembrane transport [GO:0015749]
Q54LN3	Q54LN3	unreviewed	Q54LN3_DICDI	RUN domain-containing protein	DDB_G0286543	Dictyostelium discoideum (Social amoeba)	1361	
Q54VU3	Q54VU3	unreviewed	Q54VU3_DICDI	Methionine adenosyltransferase regulatory beta subunit	DDB_G0280135	Dictyostelium discoideum (Social amoeba)	327	methionine adenosyltransferase complex [GO:0048269]; methionine adenosyltransferase regulator activity [GO:0048270]; S-adenosylmethionine biosynthetic process [GO:0006556]
Q54H97	Q54H97	reviewed	Y8960_DICDI	CBS domain-containing protein DDB_G0289609	DDB_G0289609	Dictyostelium discoideum (Social amoeba)	145	
Q54VJ8	Q54VJ8	unreviewed	Q54VJ8_DICDI	Uncharacterized protein	DDB_G0280295	Dictyostelium discoideum (Social amoeba)	254	
Q55H49	Q55H49	unreviewed	Q55H49_DICDI	Uncharacterized protein	DDB_G0267208	Dictyostelium discoideum (Social amoeba)	195	
Q54NC0	Q54NC0	reviewed	HUS1_DICDI	Checkpoint protein hus1 homolog	hus1 DDB_G0285353	Dictyostelium discoideum (Social amoeba)	271	checkpoint clamp complex [GO:0030896]; cytoplasm [GO:0005737]; nucleolus [GO:0005730]; site of double-strand break [GO:0035861]; cell division [GO:0051301]; DNA damage checkpoint signaling [GO:0000077]; DNA replication checkpoint signaling [GO:0000076]; double-strand break repair via homologous recombination [GO:0000724]; meiotic DNA integrity checkpoint signaling [GO:0044778]; mitotic DNA replication checkpoint signaling [GO:0033314]; mitotic intra-S DNA damage checkpoint signaling [GO:0031573]; nucleotide-excision repair [GO:0006289]; telomere maintenance [GO:0000723]
P05987	P05987	reviewed	KAPR_DICDI	cAMP-dependent protein kinase regulatory subunit (Protein kinase A, regulatory subunit) (Rapid development protein C)	pkaR rdeC DDB_G0279413	Dictyostelium discoideum (Social amoeba)	327	cAMP-dependent protein kinase complex [GO:0005952]; centrosome [GO:0005813]; cytosol [GO:0005829]; cAMP binding [GO:0030552]; cAMP-dependent protein kinase inhibitor activity [GO:0004862]; cAMP-dependent protein kinase regulator activity [GO:0008603]; protein kinase A catalytic subunit binding [GO:0034236]; c-di-GMP signaling [GO:0061939]; culmination involved in sorocarp development [GO:0031154]; positive regulation of gene expression [GO:0010628]; regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway [GO:0106070]; regulation of gene expression [GO:0010468]; regulation of protein kinase A signaling [GO:0010738]; regulation of protein phosphorylation [GO:0001932]; regulation of sorocarp development [GO:0031156]; regulation of sorocarp stalk cell differentiation [GO:0031285]; response to curcumin [GO:1904643]; sorocarp morphogenesis [GO:0031288]; sporulation resulting in formation of a cellular spore [GO:0030435]
Q54KF6	Q54KF6	reviewed	Y7365_DICDI	Protein DDB_G0287365	DDB_G0287365	Dictyostelium discoideum (Social amoeba)	1099	hydrolase activity, acting on glycosyl bonds [GO:0016798]; metabolic process [GO:0008152]
Q55DB4	Q55DB4	reviewed	T23O_DICDI	Tryptophan 2,3-dioxygenase (TDO) (EC 1.13.11.11) (Tryptamin 2,3-dioxygenase) (Tryptophan oxygenase) (TO) (TRPO) (Tryptophan pyrrolase) (Tryptophanase)	tdo DDB_G0269714	Dictyostelium discoideum (Social amoeba)	400	heme binding [GO:0020037]; metal ion binding [GO:0046872]; tryptophan 2,3-dioxygenase activity [GO:0004833]; tryptophan catabolic process to acetyl-CoA [GO:0019442]; tryptophan catabolic process to kynurenine [GO:0019441]
P54682	P54682	reviewed	D7_DICDI	cAMP-inducible prespore protein D7	D7 DDB_G0284613	Dictyostelium discoideum (Social amoeba)	850	sporulation resulting in formation of a cellular spore [GO:0030435]
Q54GN9	Q54GN9	unreviewed	Q54GN9_DICDI	C2H2-type zinc finger-containing protein	DDB_G0290029	Dictyostelium discoideum (Social amoeba)	402	cytoplasm [GO:0005737]; preribosome, large subunit precursor [GO:0030687]; nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]; ribosomal large subunit biogenesis [GO:0042273]
Q54E55	Q54E55	unreviewed	Q54E55_DICDI	Uncharacterized protein	DDB_G0291796	Dictyostelium discoideum (Social amoeba)	846	
Q54XM1	Q54XM1	unreviewed	Q54XM1_DICDI	Uncharacterized protein	DDB_G0278857	Dictyostelium discoideum (Social amoeba)	205	
Q54Q76	Q54Q76	unreviewed	Q54Q76_DICDI	Uncharacterized protein	DDB_G0284143	Dictyostelium discoideum (Social amoeba)	127	
Q869S2	Q869S2	unreviewed	Q869S2_DICDI	EGF-like domain-containing protein	DDB_G0274931	Dictyostelium discoideum (Social amoeba)	1251	membrane [GO:0016020]; sexual reproduction [GO:0019953]
Q54V93	Q54V93	unreviewed	Q54V93_DICDI	Uncharacterized protein	DDB_G0280509	Dictyostelium discoideum (Social amoeba)	884	
Q86KQ8	Q86KQ8	unreviewed	Q86KQ8_DICDI	Transmembrane protein	DDB_G0276921	Dictyostelium discoideum (Social amoeba)	256	
Q54LM2	Q54LM2	reviewed	PONH_DICDI	Ponticulin-like protein H	ponH DDB_G0286573	Dictyostelium discoideum (Social amoeba)	203	plasma membrane [GO:0005886]; side of membrane [GO:0098552]; actin binding [GO:0003779]
Q54BH3	Q54BH3	unreviewed	Q54BH3_DICDI	Nucleolar complex protein 3 homolog	DDB_G0293622	Dictyostelium discoideum (Social amoeba)	991	nucleolus [GO:0005730]; chromatin binding [GO:0003682]; DNA replication initiation [GO:0006270]
Q55GW4	Q55GW4	reviewed	Y9317_DICDI	Putative uncharacterized protein DDB_G0267482	DDB_G0267482	Dictyostelium discoideum (Social amoeba)	79	membrane [GO:0016020]
Q86HX9	Q86HX9	reviewed	MYBK_DICDI	Myb-like protein K	mybK DDB_G0276877	Dictyostelium discoideum (Social amoeba)	894	nucleus [GO:0005634]; DNA binding [GO:0003677]
Q54QQ1	Q54QQ1	reviewed	PHG2_DICDI	Serine/threonine-protein kinase phg2 (EC 2.7.11.1)	phg2 DDB_G0283699	Dictyostelium discoideum (Social amoeba)	1387	cytoplasm [GO:0005737]; endocytic vesicle membrane [GO:0030666]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; phosphatidylinositol-4,5-bisphosphate binding [GO:0005546]; protein kinase activity [GO:0004672]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674]; small GTPase binding [GO:0031267]; actin filament organization [GO:0007015]; cell morphogenesis [GO:0000902]; cell motility [GO:0048870]; cell-substrate adhesion [GO:0031589]; cellular response to nutrient [GO:0031670]; chemotaxis [GO:0006935]; mitotic cytokinesis [GO:0000281]; phagocytosis [GO:0006909]; phosphorylation [GO:0016310]; positive regulation of gene expression [GO:0010628]; positive regulation of receptor signaling pathway via STAT [GO:1904894]; regulation of filopodium assembly [GO:0051489]; regulation of sorocarp development [GO:0031156]; signal transduction [GO:0007165]
Q8IS12	Q8IS12	reviewed	GEFN_DICDI	Ras guanine nucleotide exchange factor N (RasGEF domain-containing protein N)	gefN rasGEFN DDB_G0275703	Dictyostelium discoideum (Social amoeba)	1138	plasma membrane [GO:0005886]; guanyl-nucleotide exchange factor activity [GO:0005085]; Ras protein signal transduction [GO:0007265]; response to differentiation-inducing factor 1 [GO:1903013]
Q86HI2	Q86HI2	unreviewed	Q86HI2_DICDI	Thioredoxin-like protein	DDB_G0271700	Dictyostelium discoideum (Social amoeba)	299	endoplasmic reticulum lumen [GO:0005788]; membrane [GO:0016020]; protein-disulfide reductase activity [GO:0015035]; response to endoplasmic reticulum stress [GO:0034976]; sexual reproduction [GO:0019953]
Q54WN4	Q54WN4	unreviewed	Q54WN4_DICDI	Uncharacterized protein	DDB_G0279531	Dictyostelium discoideum (Social amoeba)	232	MIS12/MIND type complex [GO:0000444]; nucleus [GO:0005634]; cell division [GO:0051301]; chromosome segregation [GO:0007059]
Q54K47	Q54K47	reviewed	PCNA_DICDI	Proliferating cell nuclear antigen (PCNA)	pcna DDB_G0287607	Dictyostelium discoideum (Social amoeba)	258	nucleus [GO:0005634]; PCNA complex [GO:0043626]; DNA binding [GO:0003677]; DNA polymerase processivity factor activity [GO:0030337]; lagging strand elongation [GO:0006273]; leading strand elongation [GO:0006272]; mismatch repair [GO:0006298]; regulation of DNA replication [GO:0006275]; translesion synthesis [GO:0019985]
Q54BL3	Q54BL3	unreviewed	Q54BL3_DICDI	Uncharacterized protein	DDB_G0293574	Dictyostelium discoideum (Social amoeba)	69	
Q54XG9	Q54XG9	reviewed	Y7897_DICDI	G8 domain-containing protein DDB_G0278975	DDB_G0278975	Dictyostelium discoideum (Social amoeba)	1415	membrane [GO:0016020]
Q86IL5	Q86IL5	reviewed	PP4R2_DICDI	Serine/threonine-protein phosphatase 4 regulatory subunit 2	ppp4r2 ppr2 DDB_G0272668	Dictyostelium discoideum (Social amoeba)	283	cytoplasm [GO:0005737]; nucleus [GO:0005634]; protein phosphatase 4 complex [GO:0030289]; protein phosphatase regulator activity [GO:0019888]
Q54MB0	Q54MB0	unreviewed	Q54MB0_DICDI	Uncharacterized protein	DDB_G0286067	Dictyostelium discoideum (Social amoeba)	1190	
Q86H60	Q86H60	reviewed	HSPK_DICDI	Small heat shock protein hspK	hspK DDB_G0275525	Dictyostelium discoideum (Social amoeba)	179	protein self-association [GO:0043621]; unfolded protein binding [GO:0051082]; protein complex oligomerization [GO:0051259]; protein folding [GO:0006457]; response to heat [GO:0009408]; response to hydrogen peroxide [GO:0042542]; response to salt stress [GO:0009651]
Q55FK8	Q55FK8	unreviewed	Q55FK8_DICDI	STAS domain-containing protein	DDB_G0268060	Dictyostelium discoideum (Social amoeba)	814	membrane [GO:0016020]; monoatomic anion transmembrane transporter activity [GO:0008509]; sulfate transmembrane transporter activity [GO:0015116]
Q54L47	Q54L47	unreviewed	Q54L47_DICDI	EGF-like domain-containing protein	DDB_G0286911	Dictyostelium discoideum (Social amoeba)	500	membrane [GO:0016020]
Q54UU1	Q54UU1	reviewed	TPPC4_DICDI	Trafficking protein particle complex subunit 4	trappc4 DDB_G0280827	Dictyostelium discoideum (Social amoeba)	135	endoplasmic reticulum [GO:0005783]; Golgi membrane [GO:0000139]; TRAPP complex [GO:0030008]; endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]
Q54GT1	Q54GT1	unreviewed	Q54GT1_DICDI	Flavin-containing monooxygenase	DDB_G0289929	Dictyostelium discoideum (Social amoeba)	560	flavin adenine dinucleotide binding [GO:0050660]; N,N-dimethylaniline monooxygenase activity [GO:0004499]; NADP binding [GO:0050661]
Q86CS2	Q86CS2	reviewed	ATG1_DICDI	Serine/threonine-protein kinase atg1 (EC 2.7.11.1) (Autophagy-related protein 1)	atg1 apg1 DDB_G0292390	Dictyostelium discoideum (Social amoeba)	668	Atg1/ULK1 kinase complex [GO:1990316]; autophagosome [GO:0005776]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; phagophore assembly site [GO:0000407]; phagophore assembly site membrane [GO:0034045]; ATP binding [GO:0005524]; enzyme activator activity [GO:0008047]; protein kinase activity [GO:0004672]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674]; autophagic cell death [GO:0048102]; autophagosome assembly [GO:0000045]; autophagosome organization [GO:1905037]; autophagy of mitochondrion [GO:0000422]; cellular response to nitrogen starvation [GO:0006995]; defense response to bacterium [GO:0042742]; defense response to Gram-positive bacterium [GO:0050830]; exit from host cell [GO:0035891]; late nucleophagy [GO:0044805]; macroautophagy [GO:0016236]; phosphorylation [GO:0016310]; piecemeal microautophagy of the nucleus [GO:0034727]; programmed necrotic cell death [GO:0097300]; protein transport [GO:0015031]; regulation of autophagy [GO:0010506]; response to bacterium [GO:0009617]; response to starvation [GO:0042594]; response to yeast [GO:0001878]; reticulophagy [GO:0061709]; sorocarp development [GO:0030587]; sorocarp morphogenesis [GO:0031288]; sporulation resulting in formation of a cellular spore [GO:0030435]
Q55GP6	Q55GP6	unreviewed	Q55GP6_DICDI	Ribosome biogenesis protein NOP53	DDB_G0267572	Dictyostelium discoideum (Social amoeba)	429	nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; 5S rRNA binding [GO:0008097]; ribosomal large subunit assembly [GO:0000027]; rRNA processing [GO:0006364]
Q54UC4	Q54UC4	reviewed	Y8285_DICDI	Putative uncharacterized protein DDB_G0281311	DDB_G0281311	Dictyostelium discoideum (Social amoeba)	169	
Q55EY0	Q55EY0	unreviewed	Q55EY0_DICDI	G domain-containing protein	DDB_G0268946	Dictyostelium discoideum (Social amoeba)	655	
Q55CD5	Q55CD5	unreviewed	Q55CD5_DICDI	AMP-dependent synthetase/ligase domain-containing protein	DDB_G0270106	Dictyostelium discoideum (Social amoeba)	974	cytoplasm [GO:0005737]; long-chain fatty acid-CoA ligase activity [GO:0004467]; long-chain fatty acid biosynthetic process [GO:0042759]
B0G0Z3	B0G0Z3	reviewed	W1002_DICDI	WD40 repeat-containing protein DDB_G0271002	DDB_G0271002	Dictyostelium discoideum (Social amoeba)	667	
Q54IQ1	Q54IQ1	unreviewed	Q54IQ1_DICDI	Thioredoxin domain-containing protein	DDB_G0288595	Dictyostelium discoideum (Social amoeba)	407	cytoplasm [GO:0005737]; protein-disulfide reductase activity [GO:0015035]
Q55E42	Q55E42	unreviewed	Q55E42_DICDI	Uncharacterized protein	DDB_G0269398	Dictyostelium discoideum (Social amoeba)	255	
Q54ME6	Q54ME6	unreviewed	Q54ME6_DICDI	Uncharacterized protein	DDB_G0286101	Dictyostelium discoideum (Social amoeba)	287	
Q54DA6	Q54DA6	unreviewed	Q54DA6_DICDI	RING-type domain-containing protein	DDB_G0292408	Dictyostelium discoideum (Social amoeba)	213	metal ion binding [GO:0046872]; ubiquitin-protein transferase activity [GO:0004842]
Q55GW1	Q55GW1	unreviewed	Q55GW1_DICDI	2Fe-2S ferredoxin-type domain-containing protein	DDB_G0267486	Dictyostelium discoideum (Social amoeba)	159	mitochondrion [GO:0005739]; 2 iron, 2 sulfur cluster binding [GO:0051537]; electron transfer activity [GO:0009055]; electron transport chain [GO:0022900]; P450-containing electron transport chain [GO:0140647]
Q55GW8	Q55GW8	reviewed	Y8260_DICDI	AN1-type zinc finger and UBX domain-containing protein DDB_G0268260	DDB_G0268260	Dictyostelium discoideum (Social amoeba)	391	cytoplasm [GO:0005737]; zinc ion binding [GO:0008270]
