From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)
P43702	P43702	reviewed	PARC_HAEIN	DNA topoisomerase 4 subunit A (EC 5.6.2.2) (Topoisomerase IV subunit A)	parC HI_1529	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	747	chromosome [GO:0005694]; cytoplasm [GO:0005737]; DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) complex [GO:0009330]; extrinsic component of plasma membrane [GO:0019897]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity [GO:0003918]; chromosome segregation [GO:0007059]; DNA topological change [GO:0006265]
P44618	P44618	reviewed	METJ_HAEIN	Met repressor (Met regulon regulatory protein MetJ)	metJ HI_0294	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	105	cytoplasm [GO:0005737]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; methionine biosynthetic process [GO:0009086]; negative regulation of DNA-templated transcription [GO:0045892]
P44015	P44015	reviewed	Y557_HAEIN	Uncharacterized protein HI_0557	HI_0557	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	40	
O86226	O86226	reviewed	Y559A_HAEIN	Uncharacterized protein HI_0559.1	HI_0559.1	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	115	plasma membrane [GO:0005886]
P44312	P44312	reviewed	G6PI_HAEIN	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	pgi HI_1576	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	549	cytosol [GO:0005829]; carbohydrate derivative binding [GO:0097367]; glucose-6-phosphate isomerase activity [GO:0004347]; monosaccharide binding [GO:0048029]; gluconeogenesis [GO:0006094]; glucose 6-phosphate metabolic process [GO:0051156]; glycolytic process [GO:0006096]
P44844	P44844	reviewed	YIHI_HAEIN	Der GTPase-activating protein YihI	yihI HI_0724	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	186	GTPase activator activity [GO:0005096]; ribosome biogenesis [GO:0042254]
P44422	P44422	reviewed	BIOF_HAEIN	Putative 8-amino-7-oxononanoate synthase (AONS) (EC 2.3.1.47) (7-keto-8-amino-pelargonic acid synthase) (7-KAP synthase) (8-amino-7-ketopelargonate synthase)	bioF HI_1553	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	380	8-amino-7-oxononanoate synthase activity [GO:0008710]; pyridoxal phosphate binding [GO:0030170]; biotin biosynthetic process [GO:0009102]
Q57392	Q57392	reviewed	Y414_HAEIN	Uncharacterized protein HI_0414	HI_0414	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	70	cell outer membrane [GO:0009279]; porin activity [GO:0015288]
P45114	P45114	reviewed	Y1217_HAEIN	Probable TonB-dependent receptor HI_1217	HI_1217	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	913	cell outer membrane [GO:0009279]; siderophore uptake transmembrane transporter activity [GO:0015344]; siderophore transmembrane transport [GO:0044718]
P44042	P44042	reviewed	MLAA_HAEIN	Intermembrane phospholipid transport system lipoprotein MlaA	mlaA HI_0718	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	250	cell outer membrane [GO:0009279]; intermembrane phospholipid transfer [GO:0120010]
P44694	P44694	reviewed	TYRR_HAEIN	HTH-type transcriptional regulatory protein TyrR	tyrR HI_0410	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	318	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; aromatic compound catabolic process [GO:0019439]; regulation of DNA-templated transcription [GO:0006355]
P43752	P43752	reviewed	NRDD_HAEIN	Anaerobic ribonucleoside-triphosphate reductase (EC 1.1.98.6) (Class III ribonucleoside-triphosphate reductase)	nrdD HI_0075	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	707	anaerobic ribonucleoside-triphosphate reductase complex [GO:0031250]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; ribonucleoside-triphosphate reductase activity [GO:0008998]; 2'-deoxyribonucleotide biosynthetic process [GO:0009265]; DNA replication [GO:0006260]
P44131	P44131	reviewed	Y1235_HAEIN	Uncharacterized protein HI_1235	HI_1235	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	155	
O05072	O05072	reviewed	VPG1_HAEIN	Mu-like prophage FluMu G protein 1	HI_1503	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	146	
P43925	P43925	reviewed	EFG_HAEIN	Elongation factor G (EF-G)	fusA fus HI_0579	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	700	cytosol [GO:0005829]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; guanosine tetraphosphate binding [GO:0097216]; translation elongation factor activity [GO:0003746]; ribosome disassembly [GO:0032790]
P45173	P45173	reviewed	Y1349_HAEIN	Uncharacterized protein HI_1349	HI_1349	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	160	ferric iron binding [GO:0008199]; oxidoreductase activity, acting on metal ions [GO:0016722]
P44491	P44491	reviewed	LPXK_HAEIN	Tetraacyldisaccharide 4'-kinase (EC 2.7.1.130) (Lipid A 4'-kinase)	lpxK HI_0059	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	332	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; tetraacyldisaccharide 4'-kinase activity [GO:0009029]; lipid A biosynthetic process [GO:0009245]; lipopolysaccharide core region biosynthetic process [GO:0009244]; phosphorylation [GO:0016310]
Q57242	Q57242	reviewed	UUP_HAEIN	ATP-binding protein Uup (EC 3.6.1.-)	uup uup-A HI_1300	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	647	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; ribosome binding [GO:0043022]; DNA repair [GO:0006281]
P44957	P44957	reviewed	RIBF_HAEIN	Bifunctional riboflavin kinase/FMN adenylyltransferase (Riboflavin biosynthesis protein RibF) [Includes: Riboflavin kinase (EC 2.7.1.26) (Flavokinase); FMN adenylyltransferase (EC 2.7.7.2) (FAD pyrophosphorylase) (FAD synthase)]	ribF HI_0963	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	308	ATP binding [GO:0005524]; FMN adenylyltransferase activity [GO:0003919]; riboflavin kinase activity [GO:0008531]; FAD biosynthetic process [GO:0006747]; FMN biosynthetic process [GO:0009398]; phosphorylation [GO:0016310]; riboflavin biosynthetic process [GO:0009231]; riboflavin metabolic process [GO:0006771]
P43753	P43753	reviewed	PFLB_HAEIN	Formate acetyltransferase (EC 2.3.1.54) (Pyruvate formate-lyase)	pflB pfl HI_0180	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	770	cytosol [GO:0005829]; formate C-acetyltransferase activity [GO:0008861]; glucose metabolic process [GO:0006006]
P45059	P45059	reviewed	FTSI_HAEIN	Peptidoglycan D,D-transpeptidase FtsI (EC 3.4.16.4) (Penicillin-binding protein 3) (PBP-3)	ftsI HI_1132	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	610	plasma membrane [GO:0005886]; penicillin binding [GO:0008658]; peptidoglycan glycosyltransferase activity [GO:0008955]; serine-type D-Ala-D-Ala carboxypeptidase activity [GO:0009002]; cell wall organization [GO:0071555]; division septum assembly [GO:0000917]; FtsZ-dependent cytokinesis [GO:0043093]; peptidoglycan biosynthetic process [GO:0009252]; proteolysis [GO:0006508]; regulation of cell shape [GO:0008360]
P44130	P44130	reviewed	LAPB_HAEIN	Lipopolysaccharide assembly protein B	lapB HI_1223	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	396	cytoplasmic side of plasma membrane [GO:0009898]; iron ion binding [GO:0005506]; lipopolysaccharide metabolic process [GO:0008653]; regulation of lipid biosynthetic process [GO:0046890]
P45187	P45187	reviewed	MUKB_HAEIN	Chromosome partition protein MukB (Structural maintenance of chromosome-related protein)	mukB HI_1374	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	1510	cytoplasm [GO:0005737]; nucleoid [GO:0009295]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; cell division [GO:0051301]; chromosome condensation [GO:0030261]; chromosome segregation [GO:0007059]; DNA replication [GO:0006260]
P43819	P43819	reviewed	SYFA_HAEIN	Phenylalanine--tRNA ligase alpha subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase alpha subunit) (PheRS)	pheS HI_1311	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	329	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; phenylalanine-tRNA ligase activity [GO:0004826]; tRNA binding [GO:0000049]; phenylalanyl-tRNA aminoacylation [GO:0006432]
P44445	P44445	reviewed	RLUD_HAEIN	Ribosomal large subunit pseudouridine synthase D (EC 5.4.99.23) (23S rRNA pseudouridine(1911/1915/1917) synthase) (rRNA pseudouridylate synthase D) (rRNA-uridine isomerase D)	rluD sfhB HI_0176	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	324	pseudouridine synthase activity [GO:0009982]; RNA binding [GO:0003723]; rRNA pseudouridine synthase activity [GO:0120159]; enzyme-directed rRNA pseudouridine synthesis [GO:0000455]
P44756	P44756	reviewed	RPE_HAEIN	Ribulose-phosphate 3-epimerase (EC 5.1.3.1)	rpe dod HI_0566	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	224	cytosol [GO:0005829]; D-ribulose-phosphate 3-epimerase activity [GO:0004750]; metal ion binding [GO:0046872]; pentose catabolic process [GO:0019323]; pentose-phosphate shunt, non-oxidative branch [GO:0009052]
P44436	P44436	reviewed	HIS6_HAEIN	Imidazole glycerol phosphate synthase subunit HisF (EC 4.3.2.10) (IGP synthase cyclase subunit) (IGP synthase subunit HisF) (ImGP synthase subunit HisF) (IGPS subunit HisF)	hisF HI_0474	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	258	cytoplasm [GO:0005737]; imidazoleglycerol-phosphate synthase activity [GO:0000107]; lyase activity [GO:0016829]; histidine biosynthetic process [GO:0000105]
P44849	P44849	reviewed	Y736_HAEIN	Uncharacterized sodium-dependent transporter HI_0736	HI_0736	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	508	plasma membrane [GO:0005886]; symporter activity [GO:0015293]; sodium ion transmembrane transport [GO:0035725]
P43864	P43864	reviewed	LON_HAEIN	Lon protease (EC 3.4.21.53) (ATP-dependent protease La)	lon lon-A HI_0462	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	803	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent peptidase activity [GO:0004176]; sequence-specific DNA binding [GO:0043565]; serine-type endopeptidase activity [GO:0004252]; cellular response to heat [GO:0034605]; protein quality control for misfolded or incompletely synthesized proteins [GO:0006515]
P44267	P44267	reviewed	Y1599_HAEIN	Uncharacterized protein HI_1599	HI_1599	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	238	
P43871	P43871	reviewed	MTH3_HAEIN	Type II methyltransferase M.HindIII (M.HindIII) (EC 2.1.1.72) (Adenine-specific methyltransferase HindIII) (Modification methylase HindIII)	hindIIIM HI_1392	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	309	DNA binding [GO:0003677]; N-methyltransferase activity [GO:0008170]; site-specific DNA-methyltransferase (adenine-specific) activity [GO:0009007]; DNA restriction-modification system [GO:0009307]
P44612	P44612	reviewed	MEND_HAEIN	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase (SEPHCHC synthase) (EC 2.2.1.9) (Menaquinone biosynthesis protein MenD)	menD HI_0283	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	568	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase activity [GO:0070204]; magnesium ion binding [GO:0000287]; manganese ion binding [GO:0030145]; thiamine pyrophosphate binding [GO:0030976]; menaquinone biosynthetic process [GO:0009234]
P71357	P71357	reviewed	RELB_HAEIN	Putative antitoxin RelB	relB HI_0710	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	98	DNA-templated transcription [GO:0006351]; regulation of DNA-templated transcription [GO:0006355]
P57046	P57046	reviewed	TATA_HAEIN	Sec-independent protein translocase protein TatA	tatA HI_0187	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	89	TAT protein transport complex [GO:0033281]; protein transmembrane transporter activity [GO:0008320]; protein transport by the Tat complex [GO:0043953]
P44793	P44793	reviewed	COAA_HAEIN	Pantothenate kinase (EC 2.7.1.33) (Pantothenic acid kinase)	coaA HI_0631	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	311	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; pantothenate kinase activity [GO:0004594]; coenzyme A biosynthetic process [GO:0015937]; phosphorylation [GO:0016310]
P44372	P44372	reviewed	RS3_HAEIN	Small ribosomal subunit protein uS3 (30S ribosomal protein S3)	rpsC rps3 HI_0783	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	235	cytosolic small ribosomal subunit [GO:0022627]; mRNA binding [GO:0003729]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
P44194	P44194	reviewed	Y1423_HAEIN	Uncharacterized protein HI_1423	HI_1423	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	94	
P44214	P44214	reviewed	Y1487_HAEIN	Uncharacterized protein HI_1487	HI_1487	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	186	
O05074	O05074	reviewed	HLDE_HAEIN	Bifunctional protein HldE [Includes: D-beta-D-heptose 7-phosphate kinase (EC 2.7.1.167) (D-beta-D-heptose 7-phosphotransferase) (D-glycero-beta-D-manno-heptose-7-phosphate kinase); D-beta-D-heptose 1-phosphate adenylyltransferase (EC 2.7.7.70) (D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase)]	hldE rfaE waaE HI_1526	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	476	cytosol [GO:0005829]; ATP binding [GO:0005524]; heptose 7-phosphate kinase activity [GO:0033785]; heptose-1-phosphate adenylyltransferase activity [GO:0033786]; phosphotransferase activity, alcohol group as acceptor [GO:0016773]; ADP-L-glycero-beta-D-manno-heptose biosynthetic process [GO:0097171]
P44002	P44002	reviewed	Y476_HAEIN	Uncharacterized protein HI_0476	HI_0476	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	50	
P43755	P43755	reviewed	RIR2_HAEIN	Ribonucleoside-diphosphate reductase subunit beta (EC 1.17.4.1) (Ribonucleotide reductase small subunit)	nrdB HI_1660	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	376	metal ion binding [GO:0046872]; ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor [GO:0004748]; deoxyribonucleotide biosynthetic process [GO:0009263]; DNA replication [GO:0006260]
P43951	P43951	reviewed	Y131_HAEIN	Uncharacterized protein HI_0131	HI_0131	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	346	outer membrane-bounded periplasmic space [GO:0030288]; thiamine binding [GO:0030975]; thiamine pyrophosphate binding [GO:0030976]; thiamine transport [GO:0015888]
P26093	P26093	reviewed	HEL_HAEIN	Lipoprotein E (Outer membrane protein P4) (OMP P4)	hel ompP4 HI_0693	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	274	cell outer membrane [GO:0009279]
P45015	P45015	reviewed	NRFC_HAEIN	Protein NrfC homolog	nrfC HI_1067	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	225	4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; oxidoreductase activity [GO:0016491]
P44103	P44103	reviewed	Y1048_HAEIN	Uncharacterized protein HI_1048	HI_1048	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	369	
P43724	P43724	reviewed	IHFB_HAEIN	Integration host factor subunit beta (IHF-beta)	ihfB himD HI_1221	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	94	chromosome [GO:0005694]; cytosol [GO:0005829]; DNA binding [GO:0003677]; structural constituent of chromatin [GO:0030527]; DNA recombination [GO:0006310]; regulation of DNA-templated transcription [GO:0006355]; regulation of translation [GO:0006417]
P44386	P44386	reviewed	RS21_HAEIN	Small ribosomal subunit protein bS21 (30S ribosomal protein S21)	rpsU rps21 HI_0531	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	71	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
P43009	P43009	reviewed	EXBD_HAEIN	Biopolymer transport protein ExbD	exbD HI_0252	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	147	plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]; protein transport [GO:0015031]
P44891	P44891	reviewed	FRDD_HAEIN	Fumarate reductase subunit D (Quinol-fumarate reductase subunit D) (QFR subunit D)	frdD HI_0832	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	114	plasma membrane fumarate reductase complex [GO:0045284]; succinate dehydrogenase activity [GO:0000104]; fumarate metabolic process [GO:0006106]
P44234	P44234	reviewed	VPM_HAEIN	Mu-like prophage FluMu tail tube protein	HI_1512	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	118	
P44658	P44658	reviewed	Y357_HAEIN	Putative thiamine biosynthesis protein HI_0357	HI_0357	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	314	thiamine biosynthetic process [GO:0009228]
P44437	P44437	reviewed	HFQ_HAEIN	RNA-binding protein Hfq	hfq HI_0411	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	91	cytosol [GO:0005829]; RNA binding [GO:0003723]; regulation of DNA-templated transcription [GO:0006355]; regulation of RNA stability [GO:0043487]; regulation of translation, ncRNA-mediated [GO:0045974]
Q57194	Q57194	reviewed	TUSC_HAEIN	Protein TusC homolog	tusC HI_0576.1	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	119	cytoplasm [GO:0005737]
P44195	P44195	reviewed	USPE_HAEIN	Universal stress protein E homolog	uspE HI_1426	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	309	cytoplasm [GO:0005737]
P44660	P44660	reviewed	Y359_HAEIN	Probable iron transport system membrane protein HI_0359	HI_0359	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	271	ATP-binding cassette (ABC) transporter complex [GO:0043190]; plasma membrane [GO:0005886]; iron ion transmembrane transport [GO:0034755]; response to zinc ion [GO:0010043]
P43937	P43937	reviewed	Y082_HAEIN	Uncharacterized protein HI_0082	HI_0082	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	88	flavin adenine dinucleotide binding [GO:0050660]; oxidoreductase activity, acting on the CH-CH group of donors [GO:0016627]
P14184	P14184	reviewed	LICD_HAEIN	Lipopolysaccharide cholinephosphotransferase LicD (EC 2.7.8.-)	licD HI_1540	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	265	transferase activity [GO:0016740]; glycoprotein metabolic process [GO:0009100]; lipopolysaccharide biosynthetic process [GO:0009103]
P44688	P44688	reviewed	MUTH_HAEIN	DNA mismatch repair protein MutH (Methyl-directed mismatch repair protein)	mutH HI_0403	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	223	cytoplasm [GO:0005737]; DNA binding [GO:0003677]; endonuclease activity [GO:0004519]; DNA modification [GO:0006304]; mismatch repair [GO:0006298]
P44102	P44102	reviewed	DMSD_HAEIN	Probable Tat proofreading chaperone DmsD (DMSO reductase maturation protein) (Twin-arginine leader-binding protein DmsD)	dmsD HI_1044	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	203	signal sequence binding [GO:0005048]; chaperone-mediated protein folding [GO:0061077]
P45124	P45124	reviewed	RSUA_HAEIN	Ribosomal small subunit pseudouridine synthase A (EC 5.4.99.19) (16S pseudouridylate 516 synthase) (16S rRNA pseudouridine(516) synthase) (rRNA pseudouridylate synthase A) (rRNA-uridine isomerase A)	rsuA HI_1243	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	232	cytosol [GO:0005829]; pseudouridine synthase activity [GO:0009982]; RNA binding [GO:0003723]; rRNA pseudouridine synthase activity [GO:0120159]; enzyme-directed rRNA pseudouridine synthesis [GO:0000455]
P43827	P43827	reviewed	SYL_HAEIN	Leucine--tRNA ligase (EC 6.1.1.4) (Leucyl-tRNA synthetase) (LeuRS)	leuS HI_0921	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	861	cytosol [GO:0005829]; aminoacyl-tRNA editing activity [GO:0002161]; ATP binding [GO:0005524]; leucine-tRNA ligase activity [GO:0004823]; leucyl-tRNA aminoacylation [GO:0006429]
P44586	P44586	reviewed	DEAD_HAEIN	ATP-dependent RNA helicase DeaD (EC 3.6.4.13) (Cold-shock DEAD box protein A)	deaD csdA HI_0231	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	613	cytosol [GO:0005829]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; RNA helicase activity [GO:0003724]; RNA strand annealing activity [GO:0033592]; cellular response to cold [GO:0070417]; response to cold [GO:0009409]; ribosomal large subunit assembly [GO:0000027]; RNA catabolic process [GO:0006401]
P44093	P44093	reviewed	OTNK_HAEIN	3-oxo-tetronate kinase (EC 2.7.1.217) (3-dehydrotetronate 4-kinase)	otnK HI_1011	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	413	ATP binding [GO:0005524]; kinase activity [GO:0016301]; carbohydrate metabolic process [GO:0005975]; phosphorylation [GO:0016310]
